word	format	onset	duration
won't		110.0	0.5
practice		110.5	0.5
with		111.0	0.5
the		111.5	0.5
Snitch		112.0	0.5
"yet,"""		112.5	0.5
said		113.0	0.5
Wood,		113.5	0.5
carefully		114.0	0.5
shutting		114.5	0.5
it		115.0	0.5
back		115.5	0.5
inside		116.0	0.5
the		116.5	0.5
crate,		117.0	0.5
"""it's"		117.5	0.5
too		118.0	0.5
dark,		118.5	0.5
we		119.0	0.5
might		119.5	0.5
lose		120.0	0.5
it.		120.5	0.5
Let's		121.0	0.5
try		121.5	0.5
you		122.0	0.5
out		122.5	0.5
with		123.0	0.5
a		123.5	0.5
few		124.0	0.5
of		124.5	0.5
"these."""		125.0	0.5
+		125.5	0.5
He		126.0	0.5
pulled		126.5	0.5
a		127.0	0.5
bag		127.5	0.5
of		128.0	0.5
ordinary		128.5	0.5
golf		129.0	0.5
balls		129.5	0.5
out		130.0	0.5
of		130.5	0.5
his		131.0	0.5
pocket		131.5	0.5
and		132.0	0.5
a		132.5	0.5
few		133.0	0.5
minutes		133.5	0.5
later,		134.0	0.5
he		134.5	0.5
and		135.0	0.5
Harry		135.5	0.5
were		136.0	0.5
up		136.5	0.5
in		137.0	0.5
the		137.5	0.5
air,		138.0	0.5
Wood		138.5	0.5
throwing		139.0	0.5
the		139.5	0.5
golf		140.0	0.5
balls		140.5	0.5
as		141.0	0.5
hard		141.5	0.5
as		142.0	0.5
he		142.5	0.5
could		143.0	0.5
in		143.5	0.5
every		144.0	0.5
direction		144.5	0.5
for		145.0	0.5
Harry		145.5	0.5
to		146.0	0.5
catch.		146.5	0.5
+		147.0	0.5
Harry		147.5	0.5
didn't		148.0	0.5
miss		148.5	0.5
a		149.0	0.5
single		149.5	0.5
one,		150.0	0.5
and		150.5	0.5
Wood		151.0	0.5
was		151.5	0.5
delighted.		152.0	0.5
After		152.5	0.5
half		153.0	0.5
an		153.5	0.5
hour,		154.0	0.5
night		154.5	0.5
had		155.0	0.5
really		155.5	0.5
fallen		156.0	0.5
and		156.5	0.5
they		157.0	0.5
couldn't		157.5	0.5
carry		158.0	0.5
on.		158.5	0.5
+		159.0	0.5
"""That"		159.5	0.5
Quidditch		160.0	0.5
cup'll		160.5	0.5
have		161.0	0.5
our		161.5	0.5
name		162.0	0.5
on		162.5	0.5
it		163.0	0.5
this		163.5	0.5
"year,"""		164.0	0.5
said		164.5	0.5
Wood		165.0	0.5
happily		165.5	0.5
as		166.0	0.5
they		166.5	0.5
trudged		167.0	0.5
back		167.5	0.5
up		168.0	0.5
to		168.5	0.5
the		169.0	0.5
castle.		169.5	0.5
"""I"		170.0	0.5
wouldn't		170.5	0.5
be		171.0	0.5
surprised		171.5	0.5
if		172.0	0.5
you		172.5	0.5
turn		173.0	0.5
out		173.5	0.5
better		174.0	0.5
than		174.5	0.5
Charlie		175.0	0.5
Weasley,		175.5	0.5
and		176.0	0.5
he		176.5	0.5
could		177.0	0.5
have		177.5	0.5
played		178.0	0.5
for		178.5	0.5
England		179.0	0.5
if		179.5	0.5
he		180.0	0.5
hadn't		180.5	0.5
gone		181.0	0.5
off		181.5	0.5
chasing		182.0	0.5
"dragons."""		182.5	0.5
+		183.0	0.5
Perhaps		183.5	0.5
it		184.0	0.5
was		184.5	0.5
because		185.0	0.5
he		185.5	0.5
was		186.0	0.5
now		186.5	0.5
so		187.0	0.5
busy,		187.5	0.5
what		188.0	0.5
with		188.5	0.5
Quidditch		189.0	0.5
practice		189.5	0.5
three		190.0	0.5
evenings		190.5	0.5
a		191.0	0.5
week		191.5	0.5
on		192.0	0.5
top		192.5	0.5
of		193.0	0.5
all		193.5	0.5
his		194.0	0.5
homework,		194.5	0.5
but		195.0	0.5
Harry		195.5	0.5
could		196.0	0.5
hardly		196.5	0.5
believe		197.0	0.5
it		197.5	0.5
when		198.0	0.5
he		198.5	0.5
realized		199.0	0.5
that		199.5	0.5
he'd		200.0	0.5
already		200.5	0.5
been		201.0	0.5
at		201.5	0.5
Hogwarts		202.0	0.5
two		202.5	0.5
months.		203.0	0.5
The		203.5	0.5
castle		204.0	0.5
felt		204.5	0.5
more		205.0	0.5
like		205.5	0.5
home		206.0	0.5
than		206.5	0.5
Privet		207.0	0.5
Drive		207.5	0.5
ever		208.0	0.5
had.		208.5	0.5
His		209.0	0.5
lessons,		209.5	0.5
too,		210.0	0.5
were		210.5	0.5
becoming		211.0	0.5
more		211.5	0.5
and		212.0	0.5
more		212.5	0.5
interesting		213.0	0.5
now		213.5	0.5
that		214.0	0.5
they		214.5	0.5
had		215.0	0.5
mastered		215.5	0.5
the		216.0	0.5
basics.		216.5	0.5
+		217.0	0.5
On		217.5	0.5
Halloween		218.0	0.5
morning		218.5	0.5
they		219.0	0.5
woke		219.5	0.5
to		220.0	0.5
the		220.5	0.5
delicious		221.0	0.5
smell		221.5	0.5
of		222.0	0.5
baking		222.5	0.5
pumpkin		223.0	0.5
wafting		223.5	0.5
through		224.0	0.5
the		224.5	0.5
corridors.		225.0	0.5
Even		225.5	0.5
better,		226.0	0.5
Professor		226.5	0.5
Flitwick		227.0	0.5
announced		227.5	0.5
in		228.0	0.5
Charms		228.5	0.5
that		229.0	0.5
he		229.5	0.5
thought		230.0	0.5
they		230.5	0.5
were		231.0	0.5
ready		231.5	0.5
to		232.0	0.5
start		232.5	0.5
making		233.0	0.5
objects		233.5	0.5
fly,		234.0	0.5
something		234.5	0.5
they		235.0	0.5
had		235.5	0.5
all		236.0	0.5
been		236.5	0.5
dying		237.0	0.5
to		237.5	0.5
try		238.0	0.5
since		238.5	0.5
they'd		239.0	0.5
seen		239.5	0.5
him		240.0	0.5
make		240.5	0.5
Neville's		241.0	0.5
toad		241.5	0.5
zoom		242.0	0.5
around		242.5	0.5
the		243.0	0.5
classroom.		243.5	0.5
Professor		244.0	0.5
Flitwick		244.5	0.5
put		245.0	0.5
the		245.5	0.5
class		246.0	0.5
into		246.5	0.5
pairs		247.0	0.5
to		247.5	0.5
practice.		248.0	0.5
Harry's		248.5	0.5
partner		249.0	0.5
was		249.5	0.5
Seamus		250.0	0.5
Finnigan		250.5	0.5
(which		251.0	0.5
was		251.5	0.5
a		252.0	0.5
relief,		252.5	0.5
because		253.0	0.5
Neville		253.5	0.5
had		254.0	0.5
been		254.5	0.5
trying		255.0	0.5
to		255.5	0.5
catch		256.0	0.5
his		256.5	0.5
eye).		257.0	0.5
Ron,		257.5	0.5
however,		258.0	0.5
was		258.5	0.5
to		259.0	0.5
be		259.5	0.5
working		260.0	0.5
with		260.5	0.5
Hermione		261.0	0.5
Granger.		261.5	0.5
It		262.0	0.5
was		262.5	0.5
hard		263.0	0.5
to		263.5	0.5
tell		264.0	0.5
whether		264.5	0.5
Ron		265.0	0.5
or		265.5	0.5
Hermione		266.0	0.5
was		266.5	0.5
angrier		267.0	0.5
about		267.5	0.5
this.		268.0	0.5
She		268.5	0.5
hadn't		269.0	0.5
spoken		269.5	0.5
to		270.0	0.5
either		270.5	0.5
of		271.0	0.5
them		271.5	0.5
since		272.0	0.5
the		272.5	0.5
day		273.0	0.5
Harry's		273.5	0.5
broomstick		274.0	0.5
had		274.5	0.5
arrived.		275.0	0.5
+		275.5	0.5
"""Now,"		276.0	0.5
don't		276.5	0.5
forget		277.0	0.5
that		277.5	0.5
nice		278.0	0.5
wrist		278.5	0.5
movement		279.0	0.5
we've		279.5	0.5
been		280.0	0.5
"practicing!"""		280.5	0.5
squeaked		281.0	0.5
Professor		281.5	0.5
Flitwick,		282.0	0.5
perched		282.5	0.5
on		283.0	0.5
top		283.5	0.5
of		284.0	0.5
his		284.5	0.5
pile		285.0	0.5
of		285.5	0.5
books		286.0	0.5
as		286.5	0.5
usual.		287.0	0.5
"""Swish"		287.5	0.5
and		288.0	0.5
flick,		288.5	0.5
remember,		289.0	0.5
swish		289.5	0.5
and		290.0	0.5
flick.		290.5	0.5
And		291.0	0.5
saying		291.5	0.5
the		292.0	0.5
magic		292.5	0.5
words		293.0	0.5
properly		293.5	0.5
is		294.0	0.5
very		294.5	0.5
important,		295.0	0.5
too		295.5	0.5
—		296.0	0.5
never		296.5	0.5
forget		297.0	0.5
Wizard		297.5	0.5
Baruffio,		298.0	0.5
who		298.5	0.5
said		299.0	0.5
's'		299.5	0.5
instead		300.0	0.5
of		300.5	0.5
'f'		301.0	0.5
and		301.5	0.5
found		302.0	0.5
himself		302.5	0.5
on		303.0	0.5
the		303.5	0.5
floor		304.0	0.5
with		304.5	0.5
a		305.0	0.5
buffalo		305.5	0.5
on		306.0	0.5
his		306.5	0.5
"chest."""		307.0	0.5
+		307.5	0.5
It		308.0	0.5
was		308.5	0.5
very		309.0	0.5
difficult.		309.5	0.5
Harry		310.0	0.5
and		310.5	0.5
Seamus		311.0	0.5
swished		311.5	0.5
and		312.0	0.5
flicked,		312.5	0.5
but		313.0	0.5
the		313.5	0.5
feather		314.0	0.5
they		314.5	0.5
were		315.0	0.5
supposed		315.5	0.5
to		316.0	0.5
be		316.5	0.5
sending		317.0	0.5
skyward		317.5	0.5
just		318.0	0.5
lay		318.5	0.5
on		319.0	0.5
the		319.5	0.5
desktop.		320.0	0.5
Seamus		320.5	0.5
got		321.0	0.5
so		321.5	0.5
impatient		322.0	0.5
that		322.5	0.5
he		323.0	0.5
prodded		323.5	0.5
it		324.0	0.5
with		324.5	0.5
his		325.0	0.5
wand		325.5	0.5
and		326.0	0.5
set		326.5	0.5
fire		327.0	0.5
to		327.5	0.5
it		328.0	0.5
—		328.5	0.5
Harry		329.0	0.5
had		329.5	0.5
to		330.0	0.5
put		330.5	0.5
it		331.0	0.5
out		331.5	0.5
with		332.0	0.5
his		332.5	0.5
hat.		333.0	0.5
+		333.5	0.5
Ron,		334.0	0.5
at		334.5	0.5
the		335.0	0.5
next		335.5	0.5
table,		336.0	0.5
wasn't		336.5	0.5
having		337.0	0.5
much		337.5	0.5
more		338.0	0.5
luck.		338.5	0.5
+		339.0	0.5
"""Wingardium"	italic	339.5	0.5
"Leviosa!"""	italic	340.0	0.5
he		340.5	0.5
shouted,		341.0	0.5
waving		341.5	0.5
his		342.0	0.5
long		342.5	0.5
arms		343.0	0.5
like		343.5	0.5
a		344.0	0.5
windmill.		344.5	0.5
+		345.0	0.5
"""You're"		345.5	0.5
saying		346.0	0.5
it		346.5	0.5
"wrong,"""		347.0	0.5
Harry		347.5	0.5
heard		348.0	0.5
Hermione		348.5	0.5
snap.		349.0	0.5
"""It's"		349.5	0.5
Wing-gar-dium	italic	350.0	0.5
Levi-o-sa,	italic	350.5	0.5
make		351.0	0.5
the		351.5	0.5
'gar'		352.0	0.5
nice		352.5	0.5
and		353.0	0.5
"long."""		353.5	0.5
+		354.0	0.5
"""You"		354.5	0.5
do		355.0	0.5
it,		355.5	0.5
then,		356.0	0.5
if		356.5	0.5
you're		357.0	0.5
so		357.5	0.5
"clever,"""		358.0	0.5
Ron		358.5	0.5
snarled.		359.0	0.5
+		359.5	0.5
Hermione		360.0	0.5
rolled		360.5	0.5
up		361.0	0.5
the		361.5	0.5
sleeves		362.0	0.5
of		362.5	0.5
her		363.0	0.5
gown,		363.5	0.5
flicked		364.0	0.5
her		364.5	0.5
wand,		365.0	0.5
and		365.5	0.5
said,		366.0	0.5
"""Wingardium"	italic	366.5	0.5
"Leviosa!"""	italic	367.0	0.5
+		367.5	0.5
Their		368.0	0.5
feather		368.5	0.5
rose		369.0	0.5
off		369.5	0.5
the		370.0	0.5
desk		370.5	0.5
and		371.0	0.5
hovered		371.5	0.5
about		372.0	0.5
four		372.5	0.5
feet		373.0	0.5
above		373.5	0.5
their		374.0	0.5
heads.		374.5	0.5
+		375.0	0.5
"""Oh,"		375.5	0.5
well		376.0	0.5
"done!"""		376.5	0.5
cried		377.0	0.5
Professor		377.5	0.5
Flitwick,		378.0	0.5
clapping.		378.5	0.5
"""Everyone"		379.0	0.5
see		379.5	0.5
here,		380.0	0.5
Miss		380.5	0.5
Granger's		381.0	0.5
done		381.5	0.5
"it!"""		382.0	0.5
+		382.5	0.5
Ron		383.0	0.5
was		383.5	0.5
in		384.0	0.5
a		384.5	0.5
very		385.0	0.5
bad		385.5	0.5
mood		386.0	0.5
by		386.5	0.5
the		387.0	0.5
end		387.5	0.5
of		388.0	0.5
the		388.5	0.5
class.		389.0	0.5
+		389.5	0.5
"""It's"		390.0	0.5
no		390.5	0.5
wonder		391.0	0.5
no		391.5	0.5
one		392.0	0.5
can		392.5	0.5
stand		393.0	0.5
"her,"""		393.5	0.5
he		394.0	0.5
said		394.5	0.5
to		395.0	0.5
Harry		395.5	0.5
as		396.0	0.5
they		396.5	0.5
pushed		397.0	0.5
their		397.5	0.5
way		398.0	0.5
into		398.5	0.5
the		399.0	0.5
crowded		399.5	0.5
corridor,		400.0	0.5
"""she's"		400.5	0.5
a		401.0	0.5
nightmare,		401.5	0.5
honestly.		402.0	0.5
""""		402.5	0.5
+		403.0	0.5
Someone		403.5	0.5
knocked		404.0	0.5
into		404.5	0.5
Harry		405.0	0.5
as		405.5	0.5
they		406.0	0.5
hurried		406.5	0.5
past		407.0	0.5
him.		407.5	0.5
It		408.0	0.5
was		408.5	0.5
Hermione.		409.0	0.5
Harry		409.5	0.5
caught		410.0	0.5
a		410.5	0.5
glimpse		411.0	0.5
of		411.5	0.5
her		412.0	0.5
face		412.5	0.5
—		413.0	0.5
and		413.5	0.5
was		414.0	0.5
startled		414.5	0.5
to		415.0	0.5
see		415.5	0.5
that		416.0	0.5
she		416.5	0.5
was		417.0	0.5
in		417.5	0.5
tears.		418.0	0.5
+		418.5	0.5
"""I"		419.0	0.5
think		419.5	0.5
she		420.0	0.5
heard		420.5	0.5
"you."""		421.0	0.5
+		421.5	0.5
"""So?"""		422.0	0.5
said		422.5	0.5
Ron,		423.0	0.5
but		423.5	0.5
he		424.0	0.5
looked		424.5	0.5
a		425.0	0.5
bit		425.5	0.5
uncomfortable.		426.0	0.5
"""She"		426.5	0.5
must've		427.0	0.5
noticed		427.5	0.5
she's		428.0	0.5
got		428.5	0.5
no		429.0	0.5
"friends."""		429.5	0.5
+		430.0	0.5
Hermione		430.5	0.5
didn't		431.0	0.5
turn		431.5	0.5
up		432.0	0.5
for		432.5	0.5
the		433.0	0.5
next		433.5	0.5
class		434.0	0.5
and		434.5	0.5
wasn't		435.0	0.5
seen		435.5	0.5
all		436.0	0.5
afternoon.		436.5	0.5
On		437.0	0.5
their		437.5	0.5
way		438.0	0.5
down		438.5	0.5
to		439.0	0.5
the		439.5	0.5
Great		440.0	0.5
Hall		440.5	0.5
for		441.0	0.5
the		441.5	0.5
Halloween		442.0	0.5
feast,		442.5	0.5
Harry		443.0	0.5
and		443.5	0.5
Ron		444.0	0.5
overheard		444.5	0.5
Parvati		445.0	0.5
Patil		445.5	0.5
telling		446.0	0.5
her		446.5	0.5
friend		447.0	0.5
Lavender		447.5	0.5
that		448.0	0.5
Hermione		448.5	0.5
was		449.0	0.5
crying		449.5	0.5
in		450.0	0.5
the		450.5	0.5
girls'		451.0	0.5
bathroom		451.5	0.5
and		452.0	0.5
wanted		452.5	0.5
to		453.0	0.5
be		453.5	0.5
left		454.0	0.5
alone.		454.5	0.5
Ron		455.0	0.5
looked		455.5	0.5
still		456.0	0.5
more		456.5	0.5
awkward		457.0	0.5
at		457.5	0.5
this,		458.0	0.5
but		458.5	0.5
a		459.0	0.5
moment		459.5	0.5
later		460.0	0.5
they		460.5	0.5
had		461.0	0.5
entered		461.5	0.5
the		462.0	0.5
Great		462.5	0.5
Hall,		463.0	0.5
where		463.5	0.5
the		464.0	0.5
Halloween		464.5	0.5
decorations		465.0	0.5
put		465.5	0.5
Hermione		466.0	0.5
out		466.5	0.5
of		467.0	0.5
their		467.5	0.5
minds.		468.0	0.5
+		468.5	0.5
A		469.0	0.5
thousand		469.5	0.5
live		470.0	0.5
bats		470.5	0.5
fluttered		471.0	0.5
from		471.5	0.5
the		472.0	0.5
walls		472.5	0.5
and		473.0	0.5
ceiling		473.5	0.5
while		474.0	0.5
a		474.5	0.5
thousand		475.0	0.5
more		475.5	0.5
swooped		476.0	0.5
over		476.5	0.5
the		477.0	0.5
tables		477.5	0.5
in		478.0	0.5
low		478.5	0.5
black		479.0	0.5
clouds,		479.5	0.5
making		480.0	0.5
the		480.5	0.5
candles		481.0	0.5
in		481.5	0.5
the		482.0	0.5
pumpkins		482.5	0.5
stutter.		483.0	0.5
The		483.5	0.5
feast		484.0	0.5
appeared		484.5	0.5
suddenly		485.0	0.5
on		485.5	0.5
the		486.0	0.5
golden		486.5	0.5
plates,		487.0	0.5
as		487.5	0.5
it		488.0	0.5
had		488.5	0.5
at		489.0	0.5
the		489.5	0.5
start-of-term		490.0	0.5
banquet.		490.5	0.5
+		491.0	0.5
Harry		491.5	0.5
was		492.0	0.5
just		492.5	0.5
helping		493.0	0.5
himself		493.5	0.5
to		494.0	0.5
a		494.5	0.5
baked		495.0	0.5
potato		495.5	0.5
when		496.0	0.5
Professor		496.5	0.5
Quirrell		497.0	0.5
came		497.5	0.5
sprinting		498.0	0.5
into		498.5	0.5
the		499.0	0.5
hall,		499.5	0.5
his		500.0	0.5
turban		500.5	0.5
askew		501.0	0.5
and		501.5	0.5
terror		502.0	0.5
on		502.5	0.5
his		503.0	0.5
face.		503.5	0.5
Everyone		504.0	0.5
stared		504.5	0.5
as		505.0	0.5
he		505.5	0.5
reached		506.0	0.5
Professor		506.5	0.5
Dumbledore's		507.0	0.5
chair,		507.5	0.5
slumped		508.0	0.5
against		508.5	0.5
the		509.0	0.5
table,		509.5	0.5
and		510.0	0.5
gasped,		510.5	0.5
"""Troll"		511.0	0.5
—		511.5	0.5
in		512.0	0.5
the		512.5	0.5
dungeons		513.0	0.5
—		513.5	0.5
thought		514.0	0.5
you		514.5	0.5
ought		515.0	0.5
to		515.5	0.5
"know."""		516.0	0.5
+		516.5	0.5
He		517.0	0.5
then		517.5	0.5
sank		518.0	0.5
to		518.5	0.5
the		519.0	0.5
floor		519.5	0.5
in		520.0	0.5
a		520.5	0.5
dead		521.0	0.5
faint.		521.5	0.5
+		522.0	0.5
There		522.5	0.5
was		523.0	0.5
an		523.5	0.5
uproar.		524.0	0.5
It		524.5	0.5
took		525.0	0.5
several		525.5	0.5
purple		526.0	0.5
firecrackers		526.5	0.5
exploding		527.0	0.5
from		527.5	0.5
the		528.0	0.5
end		528.5	0.5
of		529.0	0.5
Professor		529.5	0.5
Dumbledore's		530.0	0.5
wand		530.5	0.5
to		531.0	0.5
bring		531.5	0.5
silence.		532.0	0.5
+		532.5	0.5
"""Prefects,"""		533.0	0.5
he		533.5	0.5
rumbled,		534.0	0.5
"""lead"		534.5	0.5
your		535.0	0.5
Houses		535.5	0.5
back		536.0	0.5
to		536.5	0.5
the		537.0	0.5
dormitories		537.5	0.5
"immediately!"""		538.0	0.5
+		538.5	0.5
Percy		539.0	0.5
was		539.5	0.5
in		540.0	0.5
his		540.5	0.5
element.		541.0	0.5
+		541.5	0.5
"""Follow"		542.0	0.5
me!		542.5	0.5
Stick		543.0	0.5
together,		543.5	0.5
first		544.0	0.5
years!		544.5	0.5
No		545.0	0.5
need		545.5	0.5
to		546.0	0.5
fear		546.5	0.5
the		547.0	0.5
troll		547.5	0.5
if		548.0	0.5
you		548.5	0.5
follow		549.0	0.5
my		549.5	0.5
orders!		550.0	0.5
Stay		550.5	0.5
close		551.0	0.5
behind		551.5	0.5
me,		552.0	0.5
now.		552.5	0.5
Make		553.0	0.5
way,		553.5	0.5
first		554.0	0.5
years		554.5	0.5
coming		555.0	0.5
through!		555.5	0.5
Excuse		556.0	0.5
me,		556.5	0.5
I'm		557.0	0.5
a		557.5	0.5
"prefect!"""		558.0	0.5
+		558.5	0.5
"""How"		559.0	0.5
could		559.5	0.5
a		560.0	0.5
troll		560.5	0.5
get		561.0	0.5
"in?"""		561.5	0.5
Harry		562.0	0.5
asked		562.5	0.5
as		563.0	0.5
they		563.5	0.5
climbed		564.0	0.5
the		564.5	0.5
stairs.		565.0	0.5
+		565.5	0.5
"""Don't"		566.0	0.5
ask		566.5	0.5
me,		567.0	0.5
they're		567.5	0.5
supposed		568.0	0.5
to		568.5	0.5
be		569.0	0.5
really		569.5	0.5
"stupid,"""		570.0	0.5
said		570.5	0.5
Ron.		571.0	0.5
"""Maybe"		571.5	0.5
Peeves		572.0	0.5
let		572.5	0.5
it		573.0	0.5
in		573.5	0.5
for		574.0	0.5
a		574.5	0.5
Halloween		575.0	0.5
"joke."""		575.5	0.5
+		576.0	0.5
They		576.5	0.5
passed		577.0	0.5
different		577.5	0.5
groups		578.0	0.5
of		578.5	0.5
people		579.0	0.5
hurrying		579.5	0.5
in		580.0	0.5
different		580.5	0.5
directions.		581.0	0.5
As		581.5	0.5
they		582.0	0.5
jostled		582.5	0.5
their		583.0	0.5
way		583.5	0.5
through		584.0	0.5
a		584.5	0.5
crowd		585.0	0.5
of		585.5	0.5
confused		586.0	0.5
Hufflepuffs,		586.5	0.5
Harry		587.0	0.5
suddenly		587.5	0.5
grabbed		588.0	0.5
Ron's		588.5	0.5
arm.		589.0	0.5
+		589.5	0.5
"""I've"		590.0	0.5
just		590.5	0.5
thought		591.0	0.5
—		591.5	0.5
"Hermione."""		592.0	0.5
+		592.5	0.5
"""What"		593.0	0.5
about		593.5	0.5
"her?"""		594.0	0.5
+		594.5	0.5
"""She"		595.0	0.5
doesn't		595.5	0.5
know		596.0	0.5
about		596.5	0.5
the		597.0	0.5
"troll."""		597.5	0.5
+		598.0	0.5
Ron		598.5	0.5
bit		599.0	0.5
his		599.5	0.5
lip.		600.0	0.5
+		600.5	0.5
"""Oh,"		601.0	0.5
all		601.5	0.5
"right,"""		602.0	0.5
he		602.5	0.5
snapped.		603.0	0.5
"""But"		603.5	0.5
Percy'd		604.0	0.5
better		604.5	0.5
not		605.0	0.5
see		605.5	0.5
"us."""		606.0	0.5
+		606.5	0.5
Ducking		607.0	0.5
down,		607.5	0.5
they		608.0	0.5
joined		608.5	0.5
the		609.0	0.5
Hufflepuffs		609.5	0.5
going		610.0	0.5
the		610.5	0.5
other		611.0	0.5
way,		611.5	0.5
slipped		612.0	0.5
down		612.5	0.5
a		613.0	0.5
deserted		613.5	0.5
side		614.0	0.5
corridor,		614.5	0.5
and		615.0	0.5
hurried		615.5	0.5
off		616.0	0.5
toward		616.5	0.5
the		617.0	0.5
girls'		617.5	0.5
bathroom.		618.0	0.5
They		618.5	0.5
had		619.0	0.5
just		619.5	0.5
turned		620.0	0.5
the		620.5	0.5
corner		621.0	0.5
when		621.5	0.5
they		622.0	0.5
heard		622.5	0.5
quick		623.0	0.5
footsteps		623.5	0.5
behind		624.0	0.5
them.		624.5	0.5
+		625.0	0.5
"""Percy!"""		625.5	0.5
hissed		626.0	0.5
Ron,		626.5	0.5
pulling		627.0	0.5
Harry		627.5	0.5
behind		628.0	0.5
a		628.5	0.5
large		629.0	0.5
stone		629.5	0.5
griffin.		630.0	0.5
+		630.5	0.5
Peering		631.0	0.5
around		631.5	0.5
it,		632.0	0.5
however,		632.5	0.5
they		633.0	0.5
saw		633.5	0.5
not		634.0	0.5
Percy		634.5	0.5
but		635.0	0.5
Snape.		635.5	0.5
He		636.0	0.5
crossed		636.5	0.5
the		637.0	0.5
corridor		637.5	0.5
and		638.0	0.5
disappeared		638.5	0.5
from		639.0	0.5
view.		639.5	0.5
+		640.0	0.5
"""What's"		640.5	0.5
he		641.0	0.5
"doing?"""		641.5	0.5
