word	format	onset	duration
pie.		117.5	0.5
Catching		118.0	0.5
the		118.5	0.5
look		119.0	0.5
on		119.5	0.5
Harry's		120.0	0.5
face,		120.5	0.5
he		121.0	0.5
added		121.5	0.5
quickly,		122.0	0.5
"""But"		122.5	0.5
people		123.0	0.5
only		123.5	0.5
die		124.0	0.5
in		124.5	0.5
proper		125.0	0.5
duels,		125.5	0.5
you		126.0	0.5
know,		126.5	0.5
with		127.0	0.5
real		127.5	0.5
wizards.		128.0	0.5
The		128.5	0.5
most		129.0	0.5
you		129.5	0.5
and		130.0	0.5
Malfoy'll		130.5	0.5
be		131.0	0.5
able		131.5	0.5
to		132.0	0.5
do		132.5	0.5
is		133.0	0.5
send		133.5	0.5
sparks		134.0	0.5
at		134.5	0.5
each		135.0	0.5
other.		135.5	0.5
Neither		136.0	0.5
of		136.5	0.5
you		137.0	0.5
knows		137.5	0.5
enough		138.0	0.5
magic		138.5	0.5
to		139.0	0.5
do		139.5	0.5
any		140.0	0.5
real		140.5	0.5
damage.		141.0	0.5
I		141.5	0.5
bet		142.0	0.5
he		142.5	0.5
expected		143.0	0.5
you		143.5	0.5
to		144.0	0.5
refuse,		144.5	0.5
"anyway."""		145.0	0.5
+		145.5	0.5
"""And"		146.0	0.5
what		146.5	0.5
if		147.0	0.5
I		147.5	0.5
wave		148.0	0.5
my		148.5	0.5
wand		149.0	0.5
and		149.5	0.5
nothing		150.0	0.5
"happens?"""		150.5	0.5
+		151.0	0.5
"""Throw"		151.5	0.5
it		152.0	0.5
away		152.5	0.5
and		153.0	0.5
punch		153.5	0.5
him		154.0	0.5
on		154.5	0.5
the		155.0	0.5
"nose,"""		155.5	0.5
Ron		156.0	0.5
suggested.		156.5	0.5
+		157.0	0.5
"""Excuse"		157.5	0.5
"me."""		158.0	0.5
+		158.5	0.5
They		159.0	0.5
both		159.5	0.5
looked		160.0	0.5
up.		160.5	0.5
It		161.0	0.5
was		161.5	0.5
Hermione		162.0	0.5
Granger.		162.5	0.5
+		163.0	0.5
"""Can't"		163.5	0.5
a		164.0	0.5
person		164.5	0.5
eat		165.0	0.5
in		165.5	0.5
peace		166.0	0.5
in		166.5	0.5
this		167.0	0.5
"place?"""		167.5	0.5
said		168.0	0.5
Ron.		168.5	0.5
+		169.0	0.5
Hermione		169.5	0.5
ignored		170.0	0.5
him		170.5	0.5
and		171.0	0.5
spoke		171.5	0.5
to		172.0	0.5
Harry.		172.5	0.5
"""I"		173.0	0.5
couldn't		173.5	0.5
help		174.0	0.5
overhearing		174.5	0.5
what		175.0	0.5
you		175.5	0.5
and		176.0	0.5
Malfoy		176.5	0.5
were		177.0	0.5
saying		177.5	0.5
"--"""		178.0	0.5
+		178.5	0.5
"""Bet"		179.0	0.5
you		179.5	0.5
"could,"""		180.0	0.5
Ron		180.5	0.5
muttered.		181.0	0.5
+		181.5	0.5
"""--"		182.0	0.5
and		182.5	0.5
you		183.0	0.5
mustn't	italic	183.5	0.5
go		184.0	0.5
wandering		184.5	0.5
around		185.0	0.5
the		185.5	0.5
school		186.0	0.5
at		186.5	0.5
night,		187.0	0.5
think		187.5	0.5
of		188.0	0.5
the		188.5	0.5
points		189.0	0.5
you'll		189.5	0.5
lose		190.0	0.5
Gryffindor		190.5	0.5
if		191.0	0.5
you're		191.5	0.5
caught,		192.0	0.5
and		192.5	0.5
you're		193.0	0.5
bound		193.5	0.5
to		194.0	0.5
be.		194.5	0.5
It's		195.0	0.5
really		195.5	0.5
very		196.0	0.5
selfish		196.5	0.5
of		197.0	0.5
"you."""		197.5	0.5
+		198.0	0.5
"""And"		198.5	0.5
it's		199.0	0.5
really		199.5	0.5
none		200.0	0.5
of		200.5	0.5
your		201.0	0.5
"business,"""		201.5	0.5
said		202.0	0.5
Harry.		202.5	0.5
+		203.0	0.5
"""Good-bye,"""		203.5	0.5
said		204.0	0.5
Ron.		204.5	0.5
+		205.0	0.5
+		205.5	0.5
All		206.0	0.5
the		206.5	0.5
same,		207.0	0.5
it		207.5	0.5
wasn't		208.0	0.5
what		208.5	0.5
you'd		209.0	0.5
call		209.5	0.5
the		210.0	0.5
perfect		210.5	0.5
end		211.0	0.5
to		211.5	0.5
the		212.0	0.5
day,		212.5	0.5
Harry		213.0	0.5
thought,		213.5	0.5
as		214.0	0.5
he		214.5	0.5
lay		215.0	0.5
awake		215.5	0.5
much		216.0	0.5
later		216.5	0.5
listening		217.0	0.5
to		217.5	0.5
Dean		218.0	0.5
and		218.5	0.5
Seamus		219.0	0.5
falling		219.5	0.5
asleep		220.0	0.5
(Neville		220.5	0.5
wasn't		221.0	0.5
back		221.5	0.5
from		222.0	0.5
the		222.5	0.5
hospital		223.0	0.5
wing).		223.5	0.5
Ron		224.0	0.5
had		224.5	0.5
spent		225.0	0.5
all		225.5	0.5
evening		226.0	0.5
giving		226.5	0.5
him		227.0	0.5
advice		227.5	0.5
such		228.0	0.5
as		228.5	0.5
"""If"		229.0	0.5
he		229.5	0.5
tries		230.0	0.5
to		230.5	0.5
curse		231.0	0.5
you,		231.5	0.5
you'd		232.0	0.5
better		232.5	0.5
dodge		233.0	0.5
it,		233.5	0.5
because		234.0	0.5
I		234.5	0.5
can't		235.0	0.5
remember		235.5	0.5
how		236.0	0.5
to		236.5	0.5
block		237.0	0.5
"them."""		237.5	0.5
There		238.0	0.5
was		238.5	0.5
a		239.0	0.5
very		239.5	0.5
good		240.0	0.5
chance		240.5	0.5
they		241.0	0.5
were		241.5	0.5
going		242.0	0.5
to		242.5	0.5
get		243.0	0.5
caught		243.5	0.5
by		244.0	0.5
Filch		244.5	0.5
or		245.0	0.5
Mrs.		245.5	0.5
Norris,		246.0	0.5
and		246.5	0.5
Harry		247.0	0.5
felt		247.5	0.5
he		248.0	0.5
was		248.5	0.5
pushing		249.0	0.5
his		249.5	0.5
luck,		250.0	0.5
breaking		250.5	0.5
another		251.0	0.5
school		251.5	0.5
rule		252.0	0.5
today.		252.5	0.5
On		253.0	0.5
the		253.5	0.5
other		254.0	0.5
hand,		254.5	0.5
Malfoy's		255.0	0.5
sneering		255.5	0.5
face		256.0	0.5
kept		256.5	0.5
looming		257.0	0.5
up		257.5	0.5
out		258.0	0.5
of		258.5	0.5
the		259.0	0.5
darkness		259.5	0.5
--		260.0	0.5
this		260.5	0.5
was		261.0	0.5
his		261.5	0.5
big		262.0	0.5
chance		262.5	0.5
to		263.0	0.5
beat		263.5	0.5
Malfoy		264.0	0.5
face-to-face.		264.5	0.5
He		265.0	0.5
couldn't		265.5	0.5
miss		266.0	0.5
it.		266.5	0.5
+		267.0	0.5
"""Half-past"		267.5	0.5
"eleven,"""		268.0	0.5
Ron		268.5	0.5
muttered		269.0	0.5
at		269.5	0.5
last,		270.0	0.5
"""we'd"		270.5	0.5
better		271.0	0.5
"go."""		271.5	0.5
+		272.0	0.5
They		272.5	0.5
pulled		273.0	0.5
on		273.5	0.5
their		274.0	0.5
bathrobes,		274.5	0.5
picked		275.0	0.5
up		275.5	0.5
their		276.0	0.5
wands,		276.5	0.5
and		277.0	0.5
crept		277.5	0.5
across		278.0	0.5
the		278.5	0.5
tower		279.0	0.5
room,		279.5	0.5
down		280.0	0.5
the		280.5	0.5
spiral		281.0	0.5
staircase,		281.5	0.5
and		282.0	0.5
into		282.5	0.5
the		283.0	0.5
Gryffindor		283.5	0.5
common		284.0	0.5
room.		284.5	0.5
A		285.0	0.5
few		285.5	0.5
embers		286.0	0.5
were		286.5	0.5
still		287.0	0.5
glowing		287.5	0.5
in		288.0	0.5
the		288.5	0.5
fireplace,		289.0	0.5
turning		289.5	0.5
all		290.0	0.5
the		290.5	0.5
armchairs		291.0	0.5
into		291.5	0.5
hunched		292.0	0.5
black		292.5	0.5
shadows.		293.0	0.5
They		293.5	0.5
had		294.0	0.5
almost		294.5	0.5
reached		295.0	0.5
the		295.5	0.5
portrait		296.0	0.5
hole		296.5	0.5
when		297.0	0.5
a		297.5	0.5
voice		298.0	0.5
spoke		298.5	0.5
from		299.0	0.5
the		299.5	0.5
chair		300.0	0.5
nearest		300.5	0.5
them,		301.0	0.5
"""I"		301.5	0.5
can't		302.0	0.5
believe		302.5	0.5
you're		303.0	0.5
going		303.5	0.5
to		304.0	0.5
do		304.5	0.5
this,		305.0	0.5
"Harry."""		305.5	0.5
+		306.0	0.5
A		306.5	0.5
lamp		307.0	0.5
flickered		307.5	0.5
on.		308.0	0.5
It		308.5	0.5
was		309.0	0.5
Hermione		309.5	0.5
Granger,		310.0	0.5
wearing		310.5	0.5
a		311.0	0.5
pink		311.5	0.5
bathrobe		312.0	0.5
and		312.5	0.5
a		313.0	0.5
frown.		313.5	0.5
+		314.0	0.5
"""You!"""	italic	314.5	0.5
said		315.0	0.5
Ron		315.5	0.5
furiously.		316.0	0.5
"""Go"		316.5	0.5
back		317.0	0.5
to		317.5	0.5
"bed!"""		318.0	0.5
+		318.5	0.5
"""I"		319.0	0.5
almost		319.5	0.5
told		320.0	0.5
your		320.5	0.5
"brother,"""		321.0	0.5
Hermione		321.5	0.5
snapped,		322.0	0.5
"""Percy"		322.5	0.5
--		323.0	0.5
he's		323.5	0.5
a		324.0	0.5
prefect,		324.5	0.5
he'd		325.0	0.5
put		325.5	0.5
a		326.0	0.5
stop		326.5	0.5
to		327.0	0.5
"this."""		327.5	0.5
+		328.0	0.5
Harry		328.5	0.5
couldn't		329.0	0.5
believe		329.5	0.5
anyone		330.0	0.5
could		330.5	0.5
be		331.0	0.5
so		331.5	0.5
interfering.		332.0	0.5
+		332.5	0.5
"""Come"		333.0	0.5
"on,"""		333.5	0.5
he		334.0	0.5
said		334.5	0.5
to		335.0	0.5
Ron.		335.5	0.5
He		336.0	0.5
pushed		336.5	0.5
open		337.0	0.5
the		337.5	0.5
portrait		338.0	0.5
of		338.5	0.5
the		339.0	0.5
Fat		339.5	0.5
Lady		340.0	0.5
and		340.5	0.5
climbed		341.0	0.5
through		341.5	0.5
the		342.0	0.5
hole.		342.5	0.5
+		343.0	0.5
Hermione		343.5	0.5
wasn't		344.0	0.5
going		344.5	0.5
to		345.0	0.5
give		345.5	0.5
up		346.0	0.5
that		346.5	0.5
easily.		347.0	0.5
She		347.5	0.5
followed		348.0	0.5
Ron		348.5	0.5
through		349.0	0.5
the		349.5	0.5
portrait		350.0	0.5
hole,		350.5	0.5
hissing		351.0	0.5
at		351.5	0.5
them		352.0	0.5
like		352.5	0.5
an		353.0	0.5
angry		353.5	0.5
goose.		354.0	0.5
"""Don't"		354.5	0.5
you		355.0	0.5
care	italic	355.5	0.5
about		356.0	0.5
Gryffindor,		356.5	0.5
do		357.0	0.5
you		357.5	0.5
only	italic	358.0	0.5
care		358.5	0.5
about		359.0	0.5
yourselves,		359.5	0.5
I		360.0	0.5
don't		360.5	0.5
want		361.0	0.5
Slytherin		361.5	0.5
to		362.0	0.5
win		362.5	0.5
the		363.0	0.5
House		363.5	0.5
Cup,		364.0	0.5
and		364.5	0.5
you'll		365.0	0.5
lose		365.5	0.5
all		366.0	0.5
the		366.5	0.5
points		367.0	0.5
I		367.5	0.5
got		368.0	0.5
from		368.5	0.5
Professor		369.0	0.5
McGonagall		369.5	0.5
for		370.0	0.5
knowing		370.5	0.5
about		371.0	0.5
Switching		371.5	0.5
"Spells."""		372.0	0.5
+		372.5	0.5
"""Go"		373.0	0.5
"away."""		373.5	0.5
+		374.0	0.5
"""All"		374.5	0.5
right,		375.0	0.5
but		375.5	0.5
I		376.0	0.5
warned		376.5	0.5
you,		377.0	0.5
you		377.5	0.5
just		378.0	0.5
remember		378.5	0.5
what		379.0	0.5
I		379.5	0.5
said		380.0	0.5
when		380.5	0.5
you're		381.0	0.5
on		381.5	0.5
the		382.0	0.5
train		382.5	0.5
home		383.0	0.5
tomorrow,		383.5	0.5
you're		384.0	0.5
so		384.5	0.5
"--"""		385.0	0.5
+		385.5	0.5
But		386.0	0.5
what		386.5	0.5
they		387.0	0.5
were,		387.5	0.5
they		388.0	0.5
didn't		388.5	0.5
find		389.0	0.5
out.		389.5	0.5
Hermione		390.0	0.5
had		390.5	0.5
turned		391.0	0.5
to		391.5	0.5
the		392.0	0.5
portrait		392.5	0.5
of		393.0	0.5
the		393.5	0.5
Fat		394.0	0.5
Lady		394.5	0.5
to		395.0	0.5
get		395.5	0.5
back		396.0	0.5
inside		396.5	0.5
and		397.0	0.5
found		397.5	0.5
herself		398.0	0.5
facing		398.5	0.5
an		399.0	0.5
empty		399.5	0.5
painting.		400.0	0.5
The		400.5	0.5
Fat		401.0	0.5
Lady		401.5	0.5
had		402.0	0.5
gone		402.5	0.5
on		403.0	0.5
a		403.5	0.5
nighttime		404.0	0.5
visit		404.5	0.5
and		405.0	0.5
Hermione		405.5	0.5
was		406.0	0.5
locked		406.5	0.5
out		407.0	0.5
of		407.5	0.5
Gryffindor		408.0	0.5
Tower.		408.5	0.5
+		409.0	0.5
"""Now"		409.5	0.5
what		410.0	0.5
am		410.5	0.5
I		411.0	0.5
going		411.5	0.5
to		412.0	0.5
"do?"""		412.5	0.5
she		413.0	0.5
asked		413.5	0.5
shrilly.		414.0	0.5
+		414.5	0.5
"""That's"		415.0	0.5
your		415.5	0.5
"problem,"""		416.0	0.5
said		416.5	0.5
Ron.		417.0	0.5
"""We've"		417.5	0.5
got		418.0	0.5
to		418.5	0.5
go,		419.0	0.5
we're		419.5	0.5
going		420.0	0.5
to		420.5	0.5
be		421.0	0.5
"late."""		421.5	0.5
+		422.0	0.5
They		422.5	0.5
hadn't		423.0	0.5
even		423.5	0.5
reached		424.0	0.5
the		424.5	0.5
end		425.0	0.5
of		425.5	0.5
the		426.0	0.5
corridor		426.5	0.5
when		427.0	0.5
Hermione		427.5	0.5
caught		428.0	0.5
up		428.5	0.5
with		429.0	0.5
them.		429.5	0.5
+		430.0	0.5
"""I'm"		430.5	0.5
coming		431.0	0.5
with		431.5	0.5
"you,"""		432.0	0.5
she		432.5	0.5
said.		433.0	0.5
"""You"		433.5	0.5
are		434.0	0.5
"not."""	italic	434.5	0.5
+		435.0	0.5
"""D'you"		435.5	0.5
think		436.0	0.5
I'm		436.5	0.5
going		437.0	0.5
to		437.5	0.5
stand		438.0	0.5
out		438.5	0.5
here		439.0	0.5
and		439.5	0.5
wait		440.0	0.5
for		440.5	0.5
Filch		441.0	0.5
to		441.5	0.5
catch		442.0	0.5
me?		442.5	0.5
If		443.0	0.5
he		443.5	0.5
finds		444.0	0.5
all		444.5	0.5
three		445.0	0.5
of		445.5	0.5
us		446.0	0.5
I'll		446.5	0.5
tell		447.0	0.5
him		447.5	0.5
the		448.0	0.5
truth,		448.5	0.5
that		449.0	0.5
I		449.5	0.5
was		450.0	0.5
trying		450.5	0.5
to		451.0	0.5
stop		451.5	0.5
you,		452.0	0.5
and		452.5	0.5
you		453.0	0.5
can		453.5	0.5
back		454.0	0.5
me		454.5	0.5
"up."""		455.0	0.5
+		455.5	0.5
"""You've"		456.0	0.5
got		456.5	0.5
some		457.0	0.5
nerve		457.5	0.5
"--"""		458.0	0.5
said		458.5	0.5
Ron		459.0	0.5
loudly.		459.5	0.5
+		460.0	0.5
"""Shut"		460.5	0.5
up,		461.0	0.5
both		461.5	0.5
of		462.0	0.5
"you!"""		462.5	0.5
said		463.0	0.5
Harry		463.5	0.5
sharply.		464.0	0.5
"""I"		464.5	0.5
heard		465.0	0.5
"something."""		465.5	0.5
+		466.0	0.5
It		466.5	0.5
was		467.0	0.5
a		467.5	0.5
sort		468.0	0.5
of		468.5	0.5
snuffling.		469.0	0.5
+		469.5	0.5
"""Mrs."		470.0	0.5
"Norris?"""		470.5	0.5
breathed		471.0	0.5
Ron,		471.5	0.5
squinting		472.0	0.5
through		472.5	0.5
the		473.0	0.5
dark.		473.5	0.5
+		474.0	0.5
It		474.5	0.5
wasn't		475.0	0.5
Mrs.		475.5	0.5
Norris.		476.0	0.5
It		476.5	0.5
was		477.0	0.5
Neville.		477.5	0.5
He		478.0	0.5
was		478.5	0.5
curled		479.0	0.5
up		479.5	0.5
on		480.0	0.5
the		480.5	0.5
floor,		481.0	0.5
fast		481.5	0.5
asleep,		482.0	0.5
but		482.5	0.5
jerked		483.0	0.5
suddenly		483.5	0.5
awake		484.0	0.5
as		484.5	0.5
they		485.0	0.5
crept		485.5	0.5
nearer.		486.0	0.5
+		486.5	0.5
"""Thank"		487.0	0.5
goodness		487.5	0.5
you		488.0	0.5
found		488.5	0.5
me!		489.0	0.5
I've		489.5	0.5
been		490.0	0.5
out		490.5	0.5
here		491.0	0.5
for		491.5	0.5
hours,		492.0	0.5
I		492.5	0.5
couldn't		493.0	0.5
remember		493.5	0.5
the		494.0	0.5
new		494.5	0.5
password		495.0	0.5
to		495.5	0.5
get		496.0	0.5
in		496.5	0.5
to		497.0	0.5
"bed."""		497.5	0.5
+		498.0	0.5
"""Keep"		498.5	0.5
your		499.0	0.5
voice		499.5	0.5
down,		500.0	0.5
Neville.		500.5	0.5
The		501.0	0.5
password's		501.5	0.5
'Pig		502.0	0.5
snout'		502.5	0.5
but		503.0	0.5
it		503.5	0.5
won't		504.0	0.5
help		504.5	0.5
you		505.0	0.5
now,		505.5	0.5
the		506.0	0.5
Fat		506.5	0.5
Lady's		507.0	0.5
gone		507.5	0.5
off		508.0	0.5
"somewhere."""		508.5	0.5
+		509.0	0.5
"""How's"		509.5	0.5
your		510.0	0.5
"arm?"""		510.5	0.5
said		511.0	0.5
Harry.		511.5	0.5
+		512.0	0.5
"""Fine,"""		512.5	0.5
said		513.0	0.5
Neville,		513.5	0.5
showing		514.0	0.5
them.		514.5	0.5
"""Madam"		515.0	0.5
Pomfrey		515.5	0.5
mended		516.0	0.5
it		516.5	0.5
in		517.0	0.5
about		517.5	0.5
a		518.0	0.5
"minute."""		518.5	0.5
+		519.0	0.5
"""Good"		519.5	0.5
--		520.0	0.5
well,		520.5	0.5
look,		521.0	0.5
Neville,		521.5	0.5
we've		522.0	0.5
got		522.5	0.5
to		523.0	0.5
be		523.5	0.5
somewhere,		524.0	0.5
we'll		524.5	0.5
see		525.0	0.5
you		525.5	0.5
later		526.0	0.5
"--"""		526.5	0.5
+		527.0	0.5
"""Don't"		527.5	0.5
leave		528.0	0.5
"me!"""		528.5	0.5
said		529.0	0.5
Neville,		529.5	0.5
scrambling		530.0	0.5
to		530.5	0.5
his		531.0	0.5
feet,		531.5	0.5
"""I"		532.0	0.5
don't		532.5	0.5
want		533.0	0.5
to		533.5	0.5
stay		534.0	0.5
here		534.5	0.5
alone,		535.0	0.5
the		535.5	0.5
Bloody		536.0	0.5
Baron's		536.5	0.5
been		537.0	0.5
past		537.5	0.5
twice		538.0	0.5
"already."""		538.5	0.5
+		539.0	0.5
