word	format	onset	duration
forward		63.5	0.5
to		64.0	0.5
learning		64.5	0.5
to		65.0	0.5
fly		65.5	0.5
more		66.0	0.5
than		66.5	0.5
anything		67.0	0.5
else.		67.5	0.5
"""You"		68.0	0.5
don't		68.5	0.5
know		69.0	0.5
that		69.5	0.5
you'll		70.0	0.5
make		70.5	0.5
a		71.0	0.5
fool		71.5	0.5
of		72.0	0.5
"yourself,"""		72.5	0.5
said		73.0	0.5
Ron		73.5	0.5
reasonably.		74.0	0.5
"""Anyway,"		74.5	0.5
I		75.0	0.5
know		75.5	0.5
Malfoy's		76.0	0.5
always		76.5	0.5
going		77.0	0.5
on		77.5	0.5
about		78.0	0.5
how		78.5	0.5
good		79.0	0.5
he		79.5	0.5
is		80.0	0.5
at		80.5	0.5
Quidditch,		81.0	0.5
but		81.5	0.5
I		82.0	0.5
bet		82.5	0.5
that's		83.0	0.5
all		83.5	0.5
"talk."""		84.0	0.5
+		84.5	0.5
Malfoy		85.0	0.5
certainly		85.5	0.5
did		86.0	0.5
talk		86.5	0.5
about		87.0	0.5
flying		87.5	0.5
a		88.0	0.5
lot.		88.5	0.5
He		89.0	0.5
complained		89.5	0.5
loudly		90.0	0.5
about		90.5	0.5
first		91.0	0.5
years		91.5	0.5
never		92.0	0.5
getting		92.5	0.5
on		93.0	0.5
the		93.5	0.5
House		94.0	0.5
Quidditch		94.5	0.5
teams		95.0	0.5
and		95.5	0.5
told		96.0	0.5
long,		96.5	0.5
boastful		97.0	0.5
stories		97.5	0.5
that		98.0	0.5
always		98.5	0.5
seemed		99.0	0.5
to		99.5	0.5
end		100.0	0.5
with		100.5	0.5
him		101.0	0.5
narrowly		101.5	0.5
escaping		102.0	0.5
Muggles		102.5	0.5
in		103.0	0.5
helicopters.		103.5	0.5
He		104.0	0.5
wasn't		104.5	0.5
the		105.0	0.5
only		105.5	0.5
one,		106.0	0.5
though:		106.5	0.5
the		107.0	0.5
way		107.5	0.5
Seamus		108.0	0.5
Finnigan		108.5	0.5
told		109.0	0.5
it,		109.5	0.5
he'd		110.0	0.5
spent		110.5	0.5
most		111.0	0.5
of		111.5	0.5
his		112.0	0.5
childhood		112.5	0.5
zooming		113.0	0.5
around		113.5	0.5
the		114.0	0.5
countryside		114.5	0.5
on		115.0	0.5
his		115.5	0.5
broomstick.		116.0	0.5
Even		116.5	0.5
Ron		117.0	0.5
would		117.5	0.5
tell		118.0	0.5
anyone		118.5	0.5
who'd		119.0	0.5
listen		119.5	0.5
about		120.0	0.5
the		120.5	0.5
time		121.0	0.5
he'd		121.5	0.5
almost		122.0	0.5
hit		122.5	0.5
a		123.0	0.5
hang		123.5	0.5
glider		124.0	0.5
on		124.5	0.5
Charlie's		125.0	0.5
old		125.5	0.5
broom.		126.0	0.5
Everyone		126.5	0.5
from		127.0	0.5
wizarding		127.5	0.5
families		128.0	0.5
talked		128.5	0.5
about		129.0	0.5
Quidditch		129.5	0.5
constantly.		130.0	0.5
Ron		130.5	0.5
had		131.0	0.5
already		131.5	0.5
had		132.0	0.5
a		132.5	0.5
big		133.0	0.5
argument		133.5	0.5
with		134.0	0.5
Dean		134.5	0.5
Thomas,		135.0	0.5
who		135.5	0.5
shared		136.0	0.5
their		136.5	0.5
dormitory,		137.0	0.5
about		137.5	0.5
soccer.		138.0	0.5
Ron		138.5	0.5
couldn't		139.0	0.5
see		139.5	0.5
what		140.0	0.5
was		140.5	0.5
exciting		141.0	0.5
about		141.5	0.5
a		142.0	0.5
game		142.5	0.5
with		143.0	0.5
only		143.5	0.5
one		144.0	0.5
ball		144.5	0.5
where		145.0	0.5
no		145.5	0.5
one		146.0	0.5
was		146.5	0.5
allowed		147.0	0.5
to		147.5	0.5
fly.		148.0	0.5
Harry		148.5	0.5
had		149.0	0.5
caught		149.5	0.5
Ron		150.0	0.5
prodding		150.5	0.5
Dean's		151.0	0.5
poster		151.5	0.5
of		152.0	0.5
West		152.5	0.5
Ham		153.0	0.5
soccer		153.5	0.5
team,		154.0	0.5
trying		154.5	0.5
to		155.0	0.5
make		155.5	0.5
the		156.0	0.5
players		156.5	0.5
move.		157.0	0.5
+		157.5	0.5
Neville		158.0	0.5
had		158.5	0.5
never		159.0	0.5
been		159.5	0.5
on		160.0	0.5
a		160.5	0.5
broomstick		161.0	0.5
in		161.5	0.5
his		162.0	0.5
life,		162.5	0.5
because		163.0	0.5
his		163.5	0.5
grandmother		164.0	0.5
had		164.5	0.5
never		165.0	0.5
let		165.5	0.5
him		166.0	0.5
near		166.5	0.5
one.		167.0	0.5
Privately,		167.5	0.5
Harry		168.0	0.5
felt		168.5	0.5
she'd		169.0	0.5
had		169.5	0.5
good		170.0	0.5
reason,		170.5	0.5
because		171.0	0.5
Neville		171.5	0.5
managed		172.0	0.5
to		172.5	0.5
have		173.0	0.5
an		173.5	0.5
extraordinary		174.0	0.5
number		174.5	0.5
of		175.0	0.5
accidents		175.5	0.5
even		176.0	0.5
with		176.5	0.5
both		177.0	0.5
feet		177.5	0.5
on		178.0	0.5
the		178.5	0.5
ground.		179.0	0.5
+		179.5	0.5
Hermione		180.0	0.5
Granger		180.5	0.5
was		181.0	0.5
almost		181.5	0.5
as		182.0	0.5
nervous		182.5	0.5
about		183.0	0.5
flying		183.5	0.5
as		184.0	0.5
Neville		184.5	0.5
was.		185.0	0.5
This		185.5	0.5
was		186.0	0.5
something		186.5	0.5
you		187.0	0.5
couldn't		187.5	0.5
learn		188.0	0.5
by		188.5	0.5
heart		189.0	0.5
out		189.5	0.5
of		190.0	0.5
a		190.5	0.5
book		191.0	0.5
--		191.5	0.5
not		192.0	0.5
that		192.5	0.5
she		193.0	0.5
hadn't		193.5	0.5
tried.		194.0	0.5
At		194.5	0.5
breakfast		195.0	0.5
on		195.5	0.5
Thursday		196.0	0.5
she		196.5	0.5
bored		197.0	0.5
them		197.5	0.5
all		198.0	0.5
stupid		198.5	0.5
with		199.0	0.5
flying		199.5	0.5
tips		200.0	0.5
she'd		200.5	0.5
gotten		201.0	0.5
out		201.5	0.5
of		202.0	0.5
a		202.5	0.5
library		203.0	0.5
book		203.5	0.5
called		204.0	0.5
Quidditch	italic	204.5	0.5
Through	italic	205.0	0.5
the	italic	205.5	0.5
Ages.	italic	206.0	0.5
Neville		206.5	0.5
was		207.0	0.5
hanging		207.5	0.5
on		208.0	0.5
to		208.5	0.5
her		209.0	0.5
every		209.5	0.5
word,		210.0	0.5
desperate		210.5	0.5
for		211.0	0.5
anything		211.5	0.5
that		212.0	0.5
might		212.5	0.5
help		213.0	0.5
him		213.5	0.5
hang		214.0	0.5
on		214.5	0.5
to		215.0	0.5
his		215.5	0.5
broomstick		216.0	0.5
later,		216.5	0.5
but		217.0	0.5
everybody		217.5	0.5
else		218.0	0.5
was		218.5	0.5
very		219.0	0.5
pleased		219.5	0.5
when		220.0	0.5
Hermione's		220.5	0.5
lecture		221.0	0.5
was		221.5	0.5
interrupted		222.0	0.5
by		222.5	0.5
the		223.0	0.5
arrival		223.5	0.5
of		224.0	0.5
the		224.5	0.5
mail.		225.0	0.5
+		225.5	0.5
Harry		226.0	0.5
hadn't		226.5	0.5
had		227.0	0.5
a		227.5	0.5
single		228.0	0.5
letter		228.5	0.5
since		229.0	0.5
Hagrid's		229.5	0.5
note,		230.0	0.5
something		230.5	0.5
that		231.0	0.5
Malfoy		231.5	0.5
had		232.0	0.5
been		232.5	0.5
quick		233.0	0.5
to		233.5	0.5
notice,		234.0	0.5
of		234.5	0.5
course.		235.0	0.5
Malfoy's		235.5	0.5
eagle		236.0	0.5
owl		236.5	0.5
was		237.0	0.5
always		237.5	0.5
bringing		238.0	0.5
him		238.5	0.5
packages		239.0	0.5
of		239.5	0.5
sweets		240.0	0.5
from		240.5	0.5
home,		241.0	0.5
which		241.5	0.5
he		242.0	0.5
opened		242.5	0.5
gloatingly		243.0	0.5
at		243.5	0.5
the		244.0	0.5
Slytherin		244.5	0.5
table.		245.0	0.5
+		245.5	0.5
A		246.0	0.5
barn		246.5	0.5
owl		247.0	0.5
brought		247.5	0.5
Neville		248.0	0.5
a		248.5	0.5
small		249.0	0.5
package		249.5	0.5
from		250.0	0.5
his		250.5	0.5
grandmother.		251.0	0.5
He		251.5	0.5
opened		252.0	0.5
it		252.5	0.5
excitedly		253.0	0.5
and		253.5	0.5
showed		254.0	0.5
them		254.5	0.5
a		255.0	0.5
glass		255.5	0.5
ball		256.0	0.5
the		256.5	0.5
size		257.0	0.5
of		257.5	0.5
a		258.0	0.5
large		258.5	0.5
marble,		259.0	0.5
which		259.5	0.5
seemed		260.0	0.5
to		260.5	0.5
be		261.0	0.5
full		261.5	0.5
of		262.0	0.5
white		262.5	0.5
smoke.		263.0	0.5
+		263.5	0.5
"""It's"		264.0	0.5
a		264.5	0.5
"Remembrall!"""		265.0	0.5
he		265.5	0.5
explained.		266.0	0.5
"""Gran"		266.5	0.5
knows		267.0	0.5
I		267.5	0.5
forget		268.0	0.5
things		268.5	0.5
--		269.0	0.5
this		269.5	0.5
tells		270.0	0.5
you		270.5	0.5
if		271.0	0.5
there's		271.5	0.5
something		272.0	0.5
you've		272.5	0.5
forgotten		273.0	0.5
to		273.5	0.5
do.		274.0	0.5
Look,		274.5	0.5
you		275.0	0.5
hold		275.5	0.5
it		276.0	0.5
tight		276.5	0.5
like		277.0	0.5
this		277.5	0.5
and		278.0	0.5
if		278.5	0.5
it		279.0	0.5
turns		279.5	0.5
red		280.0	0.5
--		280.5	0.5
oh		281.0	0.5
"..."""		281.5	0.5
His		282.0	0.5
face		282.5	0.5
fell,		283.0	0.5
because		283.5	0.5
the		284.0	0.5
Remembrall		284.5	0.5
had		285.0	0.5
suddenly		285.5	0.5
glowed		286.0	0.5
scarlet,		286.5	0.5
"""..."		287.0	0.5
you've		287.5	0.5
forgotten		288.0	0.5
something		288.5	0.5
"..."""		289.0	0.5
+		289.5	0.5
Neville		290.0	0.5
was		290.5	0.5
trying		291.0	0.5
to		291.5	0.5
remember		292.0	0.5
what		292.5	0.5
he'd		293.0	0.5
forgotten		293.5	0.5
when		294.0	0.5
Draco		294.5	0.5
Malfoy,		295.0	0.5
who		295.5	0.5
was		296.0	0.5
passing		296.5	0.5
the		297.0	0.5
Gryffindor		297.5	0.5
table,		298.0	0.5
snatched		298.5	0.5
the		299.0	0.5
Remembrall		299.5	0.5
out		300.0	0.5
of		300.5	0.5
his		301.0	0.5
hand.		301.5	0.5
+		302.0	0.5
Harry		302.5	0.5
and		303.0	0.5
Ron		303.5	0.5
jumped		304.0	0.5
to		304.5	0.5
their		305.0	0.5
feet.		305.5	0.5
They		306.0	0.5
were		306.5	0.5
half		307.0	0.5
hoping		307.5	0.5
for		308.0	0.5
a		308.5	0.5
reason		309.0	0.5
to		309.5	0.5
fight		310.0	0.5
Malfoy,		310.5	0.5
but		311.0	0.5
Professor		311.5	0.5
McGonagall,		312.0	0.5
who		312.5	0.5
could		313.0	0.5
spot		313.5	0.5
trouble		314.0	0.5
quicker		314.5	0.5
than		315.0	0.5
any		315.5	0.5
teacher		316.0	0.5
in		316.5	0.5
the		317.0	0.5
school,		317.5	0.5
was		318.0	0.5
there		318.5	0.5
in		319.0	0.5
a		319.5	0.5
flash.		320.0	0.5
+		320.5	0.5
"""What's"		321.0	0.5
going		321.5	0.5
"on?"""		322.0	0.5
+		322.5	0.5
"""Malfoy's"		323.0	0.5
got		323.5	0.5
my		324.0	0.5
Remembrall,		324.5	0.5
"Professor."""		325.0	0.5
+		325.5	0.5
Scowling,		326.0	0.5
Malfoy		326.5	0.5
quickly		327.0	0.5
dropped		327.5	0.5
the		328.0	0.5
Remembrall		328.5	0.5
back		329.0	0.5
on		329.5	0.5
the		330.0	0.5
table.		330.5	0.5
+		331.0	0.5
"""Just"		331.5	0.5
"looking,"""		332.0	0.5
he		332.5	0.5
said,		333.0	0.5
and		333.5	0.5
he		334.0	0.5
sloped		334.5	0.5
away		335.0	0.5
with		335.5	0.5
Crabbe		336.0	0.5
and		336.5	0.5
Goyle		337.0	0.5
behind		337.5	0.5
him.		338.0	0.5
+		338.5	0.5
+		339.0	0.5
At		339.5	0.5
three-thirty		340.0	0.5
that		340.5	0.5
afternoon,		341.0	0.5
Harry,		341.5	0.5
Ron,		342.0	0.5
and		342.5	0.5
the		343.0	0.5
other		343.5	0.5
Gryffindors		344.0	0.5
hurried		344.5	0.5
down		345.0	0.5
the		345.5	0.5
front		346.0	0.5
steps		346.5	0.5
onto		347.0	0.5
the		347.5	0.5
grounds		348.0	0.5
for		348.5	0.5
their		349.0	0.5
first		349.5	0.5
flying		350.0	0.5
lesson.		350.5	0.5
It		351.0	0.5
was		351.5	0.5
a		352.0	0.5
clear,		352.5	0.5
breezy		353.0	0.5
day,		353.5	0.5
and		354.0	0.5
the		354.5	0.5
grass		355.0	0.5
rippled		355.5	0.5
under		356.0	0.5
their		356.5	0.5
feet		357.0	0.5
as		357.5	0.5
they		358.0	0.5
marched		358.5	0.5
down		359.0	0.5
the		359.5	0.5
sloping		360.0	0.5
lawns		360.5	0.5
toward		361.0	0.5
a		361.5	0.5
smooth,		362.0	0.5
flat		362.5	0.5
lawn		363.0	0.5
on		363.5	0.5
the		364.0	0.5
opposite		364.5	0.5
side		365.0	0.5
of		365.5	0.5
the		366.0	0.5
grounds		366.5	0.5
to		367.0	0.5
the		367.5	0.5
forbidden		368.0	0.5
forest,		368.5	0.5
whose		369.0	0.5
trees		369.5	0.5
were		370.0	0.5
swaying		370.5	0.5
darkly		371.0	0.5
in		371.5	0.5
the		372.0	0.5
distance.		372.5	0.5
+		373.0	0.5
The		373.5	0.5
Slytherins		374.0	0.5
were		374.5	0.5
already		375.0	0.5
there,		375.5	0.5
and		376.0	0.5
so		376.5	0.5
were		377.0	0.5
twenty		377.5	0.5
broomsticks		378.0	0.5
lying		378.5	0.5
in		379.0	0.5
neat		379.5	0.5
lines		380.0	0.5
on		380.5	0.5
the		381.0	0.5
ground.		381.5	0.5
Harry		382.0	0.5
had		382.5	0.5
heard		383.0	0.5
Fred		383.5	0.5
and		384.0	0.5
George		384.5	0.5
Weasley		385.0	0.5
complain		385.5	0.5
about		386.0	0.5
the		386.5	0.5
school		387.0	0.5
brooms,		387.5	0.5
saying		388.0	0.5
that		388.5	0.5
some		389.0	0.5
of		389.5	0.5
them		390.0	0.5
started		390.5	0.5
to		391.0	0.5
vibrate		391.5	0.5
if		392.0	0.5
you		392.5	0.5
flew		393.0	0.5
too		393.5	0.5
high,		394.0	0.5
or		394.5	0.5
always		395.0	0.5
flew		395.5	0.5
slightly		396.0	0.5
to		396.5	0.5
the		397.0	0.5
left.		397.5	0.5
+		398.0	0.5
Their		398.5	0.5
teacher,		399.0	0.5
Madam		399.5	0.5
Hooch,		400.0	0.5
arrived.		400.5	0.5
She		401.0	0.5
had		401.5	0.5
short,		402.0	0.5
gray		402.5	0.5
hair,		403.0	0.5
and		403.5	0.5
yellow		404.0	0.5
eyes		404.5	0.5
like		405.0	0.5
a		405.5	0.5
hawk.		406.0	0.5
+		406.5	0.5
"""Well,"		407.0	0.5
what		407.5	0.5
are		408.0	0.5
you		408.5	0.5
all		409.0	0.5
waiting		409.5	0.5
"for?"""		410.0	0.5
she		410.5	0.5
barked.		411.0	0.5
"""Everyone"		411.5	0.5
stand		412.0	0.5
by		412.5	0.5
a		413.0	0.5
broomstick.		413.5	0.5
Come		414.0	0.5
on,		414.5	0.5
hurry		415.0	0.5
"up."""		415.5	0.5
+		416.0	0.5
Harry		416.5	0.5
glanced		417.0	0.5
down		417.5	0.5
at		418.0	0.5
his		418.5	0.5
broom.		419.0	0.5
It		419.5	0.5
was		420.0	0.5
old		420.5	0.5
and		421.0	0.5
some		421.5	0.5
of		422.0	0.5
the		422.5	0.5
twigs		423.0	0.5
stuck		423.5	0.5
out		424.0	0.5
at		424.5	0.5
odd		425.0	0.5
angles.		425.5	0.5
+		426.0	0.5
"""Stick"		426.5	0.5
out		427.0	0.5
your		427.5	0.5
right		428.0	0.5
hand		428.5	0.5
over		429.0	0.5
your		429.5	0.5
"broom,"""		430.0	0.5
called		430.5	0.5
Madam		431.0	0.5
Hooch		431.5	0.5
at		432.0	0.5
the		432.5	0.5
front,		433.0	0.5
"""and"		433.5	0.5
say		434.0	0.5
"'Up!'"""		434.5	0.5
+		435.0	0.5
"""UP!"""		435.5	0.5
everyone		436.0	0.5
shouted.		436.5	0.5
+		437.0	0.5
Harry's		437.5	0.5
broom		438.0	0.5
jumped		438.5	0.5
into		439.0	0.5
his		439.5	0.5
hand		440.0	0.5
at		440.5	0.5
once,		441.0	0.5
but		441.5	0.5
it		442.0	0.5
was		442.5	0.5
one		443.0	0.5
of		443.5	0.5
the		444.0	0.5
few		444.5	0.5
that		445.0	0.5
did.		445.5	0.5
Hermione		446.0	0.5
Granger's		446.5	0.5
had		447.0	0.5
simply		447.5	0.5
rolled		448.0	0.5
over		448.5	0.5
on		449.0	0.5
the		449.5	0.5
ground,		450.0	0.5
and		450.5	0.5
Neville's		451.0	0.5
hadn't		451.5	0.5
moved		452.0	0.5
at		452.5	0.5
all.		453.0	0.5
Perhaps		453.5	0.5
brooms,		454.0	0.5
like		454.5	0.5
horses,		455.0	0.5
could		455.5	0.5
tell		456.0	0.5
when		456.5	0.5
you		457.0	0.5
were		457.5	0.5
afraid,		458.0	0.5
thought		458.5	0.5
Harry;		459.0	0.5
there		459.5	0.5
was		460.0	0.5
a		460.5	0.5
quaver		461.0	0.5
in		461.5	0.5
Neville's		462.0	0.5
voice		462.5	0.5
that		463.0	0.5
said		463.5	0.5
only		464.0	0.5
too		464.5	0.5
clearly		465.0	0.5
that		465.5	0.5
he		466.0	0.5
wanted		466.5	0.5
to		467.0	0.5
keep		467.5	0.5
his		468.0	0.5
feet		468.5	0.5
on		469.0	0.5
the		469.5	0.5
ground.		470.0	0.5
+		470.5	0.5
Madam		471.0	0.5
Hooch		471.5	0.5
then		472.0	0.5
showed		472.5	0.5
them		473.0	0.5
how		473.5	0.5
to		474.0	0.5
mount		474.5	0.5
their		475.0	0.5
brooms		475.5	0.5
without		476.0	0.5
sliding		476.5	0.5
off		477.0	0.5
the		477.5	0.5
end,		478.0	0.5
and		478.5	0.5
walked		479.0	0.5
up		479.5	0.5
and		480.0	0.5
down		480.5	0.5
the		481.0	0.5
rows		481.5	0.5
correcting		482.0	0.5
their		482.5	0.5
grips.		483.0	0.5
Harry		483.5	0.5
and		484.0	0.5
Ron		484.5	0.5
were		485.0	0.5
delighted		485.5	0.5
when		486.0	0.5
she		486.5	0.5
told		487.0	0.5
Malfoy		487.5	0.5
he'd		488.0	0.5
been		488.5	0.5
doing		489.0	0.5
it		489.5	0.5
wrong		490.0	0.5
for		490.5	0.5
years.		491.0	0.5
+		491.5	0.5
"""Now,"		492.0	0.5
when		492.5	0.5
I		493.0	0.5
blow		493.5	0.5
my		494.0	0.5
whistle,		494.5	0.5
you		495.0	0.5
kick		495.5	0.5
off		496.0	0.5
from		496.5	0.5
the		497.0	0.5
ground,		497.5	0.5
"hard,"""		498.0	0.5
said		498.5	0.5
Madam		499.0	0.5
Hooch.		499.5	0.5
"""Keep"		500.0	0.5
your		500.5	0.5
brooms		501.0	0.5
steady,		501.5	0.5
rise		502.0	0.5
a		502.5	0.5
few		503.0	0.5
feet,		503.5	0.5
and		504.0	0.5
then		504.5	0.5
come		505.0	0.5
straight		505.5	0.5
back		506.0	0.5
down		506.5	0.5
by		507.0	0.5
leaning		507.5	0.5
forward		508.0	0.5
slightly.		508.5	0.5
On		509.0	0.5
my		509.5	0.5
whistle		510.0	0.5
--		510.5	0.5
three		511.0	0.5
--		511.5	0.5
two		512.0	0.5
"--"""		512.5	0.5
+		513.0	0.5
But		513.5	0.5
Neville,		514.0	0.5
nervous		514.5	0.5
and		515.0	0.5
jumpy		515.5	0.5
and		516.0	0.5
frightened		516.5	0.5
of		517.0	0.5
being		517.5	0.5
left		518.0	0.5
on		518.5	0.5
the		519.0	0.5
ground,		519.5	0.5
pushed		520.0	0.5
off		520.5	0.5
hard		521.0	0.5
before		521.5	0.5
the		522.0	0.5
whistle		522.5	0.5
had		523.0	0.5
touched		523.5	0.5
Madam		524.0	0.5
Hooch's		524.5	0.5
lips.		525.0	0.5
+		525.5	0.5
"""Come"		526.0	0.5
back,		526.5	0.5
"boy!"""		527.0	0.5
she		527.5	0.5
shouted,		528.0	0.5
but		528.5	0.5
Neville		529.0	0.5
was		529.5	0.5
rising		530.0	0.5
straight		530.5	0.5
up		531.0	0.5
like		531.5	0.5
a		532.0	0.5
cork		532.5	0.5
shot		533.0	0.5
out		533.5	0.5
of		534.0	0.5
a		534.5	0.5
bottle		535.0	0.5
--		535.5	0.5
twelve		536.0	0.5
feet		536.5	0.5
--		537.0	0.5
twenty		537.5	0.5
feet.		538.0	0.5
Harry		538.5	0.5
saw		539.0	0.5
his		539.5	0.5
scared		540.0	0.5
white		540.5	0.5
face		541.0	0.5
look		541.5	0.5
down		542.0	0.5
at		542.5	0.5
the		543.0	0.5
ground		543.5	0.5
falling		544.0	0.5
away,		544.5	0.5
saw		545.0	0.5
him		545.5	0.5
gasp,		546.0	0.5
slip		546.5	0.5
sideways		547.0	0.5
off		547.5	0.5
the		548.0	0.5
broom		548.5	0.5
and		549.0	0.5
--		549.5	0.5
+		550.0	0.5
WHAM		550.5	0.5
--		551.0	0.5
a		551.5	0.5
thud		552.0	0.5
and		552.5	0.5
a		553.0	0.5
nasty		553.5	0.5
crack		554.0	0.5
and		554.5	0.5
Neville		555.0	0.5
lay		555.5	0.5
facedown		556.0	0.5
on		556.5	0.5
the		557.0	0.5
grass		557.5	0.5
in		558.0	0.5
a		558.5	0.5
heap.		559.0	0.5
His		559.5	0.5
broomstick		560.0	0.5
was		560.5	0.5
still		561.0	0.5
rising		561.5	0.5
higher		562.0	0.5
and		562.5	0.5
higher,		563.0	0.5
and		563.5	0.5
started		564.0	0.5
to		564.5	0.5
drift		565.0	0.5
lazily		565.5	0.5
toward		566.0	0.5
the		566.5	0.5
forbidden		567.0	0.5
forest		567.5	0.5
and		568.0	0.5
out		568.5	0.5
of		569.0	0.5
sight.		569.5	0.5
+		570.0	0.5
Madam		570.5	0.5
Hooch		571.0	0.5
was		571.5	0.5
bending		572.0	0.5
over		572.5	0.5
Neville,		573.0	0.5
her		573.5	0.5
face		574.0	0.5
as		574.5	0.5
white		575.0	0.5
as		575.5	0.5
his.		576.0	0.5
"""Broken"		576.5	0.5
"wrist,"""		577.0	0.5
Harry		577.5	0.5
heard		578.0	0.5
her		578.5	0.5
mutter.		579.0	0.5
"""Come"		579.5	0.5
on,		580.0	0.5
boy		580.5	0.5
--		581.0	0.5
it's		581.5	0.5
all		582.0	0.5
right,		582.5	0.5
up		583.0	0.5
you		583.5	0.5
"get."""		584.0	0.5
+		584.5	0.5
She		585.0	0.5
turned		585.5	0.5
to		586.0	0.5
the		586.5	0.5
rest		587.0	0.5
of		587.5	0.5
the		588.0	0.5
class.		588.5	0.5
"""None"		589.0	0.5
of		589.5	0.5
you		590.0	0.5
is		590.5	0.5
to		591.0	0.5
move		591.5	0.5
while		592.0	0.5
I		592.5	0.5
take		593.0	0.5
this		593.5	0.5
boy		594.0	0.5
to		594.5	0.5
the		595.0	0.5
hospital		595.5	0.5
wing!		596.0	0.5
You		596.5	0.5
leave		597.0	0.5
those		597.5	0.5
brooms		598.0	0.5
where		598.5	0.5
they		599.0	0.5
are		599.5	0.5
or		600.0	0.5
you'll		600.5	0.5
be		601.0	0.5
out		601.5	0.5
of		602.0	0.5
Hogwarts		602.5	0.5
before		603.0	0.5
you		603.5	0.5
can		604.0	0.5
say		604.5	0.5
'Quidditch.'		605.0	0.5
Come		605.5	0.5
on,		606.0	0.5
"dear."""		606.5	0.5
+		607.0	0.5
Neville,		607.5	0.5
his		608.0	0.5
face		608.5	0.5
tear-streaked,		609.0	0.5
clutching		609.5	0.5
his		610.0	0.5
wrist,		610.5	0.5
hobbled		611.0	0.5
off		611.5	0.5
with		612.0	0.5
Madam		612.5	0.5
Hooch,		613.0	0.5
who		613.5	0.5
had		614.0	0.5
her		614.5	0.5
arm		615.0	0.5
around		615.5	0.5
him.		616.0	0.5
+		616.5	0.5
No		617.0	0.5
sooner		617.5	0.5
were		618.0	0.5
they		618.5	0.5
out		619.0	0.5
of		619.5	0.5
earshot		620.0	0.5
than		620.5	0.5
Malfoy		621.0	0.5
burst		621.5	0.5
into		622.0	0.5
laughter.		622.5	0.5
+		623.0	0.5
"""Did"		623.5	0.5
you		624.0	0.5
see		624.5	0.5
his		625.0	0.5
face,		625.5	0.5
the		626.0	0.5
great		626.5	0.5
"lump?"""		627.0	0.5
+		627.5	0.5
The		628.0	0.5
other		628.5	0.5
Slytherins		629.0	0.5
joined		629.5	0.5
in.		630.0	0.5
+		630.5	0.5
"""Shut"		631.0	0.5
up,		631.5	0.5
"Malfoy,"""		632.0	0.5
snapped		632.5	0.5
Parvati		633.0	0.5
Patil.		633.5	0.5
+		634.0	0.5
"""Ooh,"		634.5	0.5
sticking		635.0	0.5
up		635.5	0.5
for		636.0	0.5
"Longbottom?"""		636.5	0.5
said		637.0	0.5
Pansy		637.5	0.5
Parkinson,		638.0	0.5
a		638.5	0.5
hard-faced		639.0	0.5
Slytherin		639.5	0.5
girl.		640.0	0.5
"""Never"		640.5	0.5
thought		641.0	0.5
you'd	italic	641.5	0.5
like		642.0	0.5
