word	format	onset	duration
they		203.5	0.5
swung		204.0	0.5
around		204.5	0.5
the		205.0	0.5
doorpost		205.5	0.5
and		206.0	0.5
galloped		206.5	0.5
down		207.0	0.5
one		207.5	0.5
corridor		208.0	0.5
then		208.5	0.5
another,		209.0	0.5
Harry		209.5	0.5
in		210.0	0.5
the		210.5	0.5
lead,		211.0	0.5
without		211.5	0.5
any		212.0	0.5
idea		212.5	0.5
where		213.0	0.5
they		213.5	0.5
were		214.0	0.5
or		214.5	0.5
where		215.0	0.5
they		215.5	0.5
were		216.0	0.5
going		216.5	0.5
--		217.0	0.5
they		217.5	0.5
ripped		218.0	0.5
through		218.5	0.5
a		219.0	0.5
tapestry		219.5	0.5
and		220.0	0.5
found		220.5	0.5
themselves		221.0	0.5
in		221.5	0.5
a		222.0	0.5
hidden		222.5	0.5
passageway,		223.0	0.5
hurtled		223.5	0.5
along		224.0	0.5
it		224.5	0.5
and		225.0	0.5
came		225.5	0.5
out		226.0	0.5
near		226.5	0.5
their		227.0	0.5
Charms		227.5	0.5
classroom,		228.0	0.5
which		228.5	0.5
they		229.0	0.5
knew		229.5	0.5
was		230.0	0.5
miles		230.5	0.5
from		231.0	0.5
the		231.5	0.5
trophy		232.0	0.5
room.		232.5	0.5
+		233.0	0.5
"""I"		233.5	0.5
think		234.0	0.5
we've		234.5	0.5
lost		235.0	0.5
"him,"""		235.5	0.5
Harry		236.0	0.5
panted,		236.5	0.5
leaning		237.0	0.5
against		237.5	0.5
the		238.0	0.5
cold		238.5	0.5
wall		239.0	0.5
and		239.5	0.5
wiping		240.0	0.5
his		240.5	0.5
forehead.		241.0	0.5
Neville		241.5	0.5
was		242.0	0.5
bent		242.5	0.5
double,		243.0	0.5
wheezing		243.5	0.5
and		244.0	0.5
spluttering.		244.5	0.5
+		245.0	0.5
"""I"		245.5	0.5
--		246.0	0.5
told	italic	246.5	0.5
--		247.0	0.5
"you,"""		247.5	0.5
Hermione		248.0	0.5
gasped,		248.5	0.5
clutching		249.0	0.5
at		249.5	0.5
the		250.0	0.5
stitch		250.5	0.5
in		251.0	0.5
her		251.5	0.5
chest,		252.0	0.5
"""I"		252.5	0.5
--		253.0	0.5
told		253.5	0.5
--		254.0	0.5
"you."""		254.5	0.5
+		255.0	0.5
"""We've"		255.5	0.5
got		256.0	0.5
to		256.5	0.5
get		257.0	0.5
back		257.5	0.5
to		258.0	0.5
Gryffindor		258.5	0.5
"Tower,"""		259.0	0.5
said		259.5	0.5
Ron,		260.0	0.5
"""quickly"		260.5	0.5
as		261.0	0.5
"possible."""		261.5	0.5
+		262.0	0.5
"""Malfoy"		262.5	0.5
tricked		263.0	0.5
"you,"""		263.5	0.5
Hermione		264.0	0.5
said		264.5	0.5
to		265.0	0.5
Harry.		265.5	0.5
"""You"		266.0	0.5
realize		266.5	0.5
that,		267.0	0.5
don't		267.5	0.5
you?		268.0	0.5
He		268.5	0.5
was		269.0	0.5
never		269.5	0.5
going		270.0	0.5
to		270.5	0.5
meet		271.0	0.5
you		271.5	0.5
--		272.0	0.5
Filch		272.5	0.5
knew		273.0	0.5
someone		273.5	0.5
was		274.0	0.5
going		274.5	0.5
to		275.0	0.5
be		275.5	0.5
in		276.0	0.5
the		276.5	0.5
trophy		277.0	0.5
room,		277.5	0.5
Malfoy		278.0	0.5
must		278.5	0.5
have		279.0	0.5
tipped		279.5	0.5
him		280.0	0.5
"off."""		280.5	0.5
+		281.0	0.5
Harry		281.5	0.5
thought		282.0	0.5
she		282.5	0.5
was		283.0	0.5
probably		283.5	0.5
right,		284.0	0.5
but		284.5	0.5
he		285.0	0.5
wasn't		285.5	0.5
going		286.0	0.5
to		286.5	0.5
tell		287.0	0.5
her		287.5	0.5
that.		288.0	0.5
+		288.5	0.5
"""Let's"		289.0	0.5
"go."""		289.5	0.5
+		290.0	0.5
It		290.5	0.5
wasn't		291.0	0.5
going		291.5	0.5
to		292.0	0.5
be		292.5	0.5
that		293.0	0.5
simple.		293.5	0.5
They		294.0	0.5
hadn't		294.5	0.5
gone		295.0	0.5
more		295.5	0.5
than		296.0	0.5
a		296.5	0.5
dozen		297.0	0.5
paces		297.5	0.5
when		298.0	0.5
a		298.5	0.5
doorknob		299.0	0.5
rattled		299.5	0.5
and		300.0	0.5
something		300.5	0.5
came		301.0	0.5
shooting		301.5	0.5
out		302.0	0.5
of		302.5	0.5
a		303.0	0.5
classroom		303.5	0.5
in		304.0	0.5
front		304.5	0.5
of		305.0	0.5
them.		305.5	0.5
+		306.0	0.5
It		306.5	0.5
was		307.0	0.5
Peeves.		307.5	0.5
He		308.0	0.5
caught		308.5	0.5
sight		309.0	0.5
of		309.5	0.5
them		310.0	0.5
and		310.5	0.5
gave		311.0	0.5
a		311.5	0.5
squeal		312.0	0.5
of		312.5	0.5
delight.		313.0	0.5
+		313.5	0.5
"""Shut"		314.0	0.5
up,		314.5	0.5
Peeves		315.0	0.5
--		315.5	0.5
please		316.0	0.5
--		316.5	0.5
you'll		317.0	0.5
get		317.5	0.5
us		318.0	0.5
thrown		318.5	0.5
"out."""		319.0	0.5
+		319.5	0.5
Peeves		320.0	0.5
cackled.		320.5	0.5
+		321.0	0.5
"""Wandering"		321.5	0.5
around		322.0	0.5
at		322.5	0.5
midnight,		323.0	0.5
Ickle		323.5	0.5
Firsties?		324.0	0.5
Tut,		324.5	0.5
tut,		325.0	0.5
tut.		325.5	0.5
Naughty,		326.0	0.5
naughty,		326.5	0.5
you'll		327.0	0.5
get		327.5	0.5
"caughty."""		328.0	0.5
+		328.5	0.5
"""Not"		329.0	0.5
if		329.5	0.5
you		330.0	0.5
don't		330.5	0.5
give		331.0	0.5
us		331.5	0.5
away,		332.0	0.5
Peeves,		332.5	0.5
"please."""		333.0	0.5
+		333.5	0.5
"""Should"		334.0	0.5
tell		334.5	0.5
Filch,		335.0	0.5
I		335.5	0.5
"should,"""		336.0	0.5
said		336.5	0.5
Peeves		337.0	0.5
in		337.5	0.5
a		338.0	0.5
saintly		338.5	0.5
voice,		339.0	0.5
but		339.5	0.5
his		340.0	0.5
eyes		340.5	0.5
glittered		341.0	0.5
wickedly.		341.5	0.5
"""It's"		342.0	0.5
for		342.5	0.5
your		343.0	0.5
own		343.5	0.5
good,		344.0	0.5
you		344.5	0.5
"know."""		345.0	0.5
+		345.5	0.5
"""Get"		346.0	0.5
out		346.5	0.5
of		347.0	0.5
the		347.5	0.5
"way,"""		348.0	0.5
snapped		348.5	0.5
Ron,		349.0	0.5
taking		349.5	0.5
a		350.0	0.5
swipe		350.5	0.5
at		351.0	0.5
Peeves		351.5	0.5
--		352.0	0.5
this		352.5	0.5
was		353.0	0.5
a		353.5	0.5
big		354.0	0.5
mistake.		354.5	0.5
+		355.0	0.5
"""STUDENTS"		355.5	0.5
OUT		356.0	0.5
OF		356.5	0.5
"BED!"""		357.0	0.5
Peeves		357.5	0.5
bellowed,		358.0	0.5
"""STUDENTS"		358.5	0.5
OUT		359.0	0.5
OF		359.5	0.5
BED		360.0	0.5
DOWN		360.5	0.5
THE		361.0	0.5
CHARMS		361.5	0.5
"CORRIDOR!"""		362.0	0.5
+		362.5	0.5
Ducking		363.0	0.5
under		363.5	0.5
Peeves,		364.0	0.5
they		364.5	0.5
ran		365.0	0.5
for		365.5	0.5
their		366.0	0.5
lives,		366.5	0.5
right		367.0	0.5
to		367.5	0.5
the		368.0	0.5
end		368.5	0.5
of		369.0	0.5
the		369.5	0.5
corridor		370.0	0.5
where		370.5	0.5
they		371.0	0.5
slammed		371.5	0.5
into		372.0	0.5
a		372.5	0.5
door		373.0	0.5
--		373.5	0.5
and		374.0	0.5
it		374.5	0.5
was		375.0	0.5
locked.		375.5	0.5
+		376.0	0.5
"""This"		376.5	0.5
is		377.0	0.5
"it!"""		377.5	0.5
Ron		378.0	0.5
moaned,		378.5	0.5
as		379.0	0.5
they		379.5	0.5
pushed		380.0	0.5
helplessly		380.5	0.5
at		381.0	0.5
the		381.5	0.5
door,		382.0	0.5
"""We're"		382.5	0.5
done		383.0	0.5
for!		383.5	0.5
This		384.0	0.5
is		384.5	0.5
the		385.0	0.5
"end!"""		385.5	0.5
+		386.0	0.5
They		386.5	0.5
could		387.0	0.5
hear		387.5	0.5
footsteps,		388.0	0.5
Filch		388.5	0.5
running		389.0	0.5
as		389.5	0.5
fast		390.0	0.5
as		390.5	0.5
he		391.0	0.5
could		391.5	0.5
toward		392.0	0.5
Peeves's		392.5	0.5
shouts.		393.0	0.5
+		393.5	0.5
"""Oh,"		394.0	0.5
move		394.5	0.5
"over,"""		395.0	0.5
Hermione		395.5	0.5
snarled.		396.0	0.5
She		396.5	0.5
grabbed		397.0	0.5
Harry's		397.5	0.5
wand,		398.0	0.5
tapped		398.5	0.5
the		399.0	0.5
lock,		399.5	0.5
and		400.0	0.5
whispered,		400.5	0.5
"""Alohomora!"""	italic	401.0	0.5
+		401.5	0.5
The		402.0	0.5
lock		402.5	0.5
clicked		403.0	0.5
and		403.5	0.5
the		404.0	0.5
door		404.5	0.5
swung		405.0	0.5
open		405.5	0.5
--		406.0	0.5
they		406.5	0.5
piled		407.0	0.5
through		407.5	0.5
it,		408.0	0.5
shut		408.5	0.5
it		409.0	0.5
quickly,		409.5	0.5
and		410.0	0.5
pressed		410.5	0.5
their		411.0	0.5
ears		411.5	0.5
against		412.0	0.5
it,		412.5	0.5
listening.		413.0	0.5
+		413.5	0.5
"""Which"		414.0	0.5
way		414.5	0.5
did		415.0	0.5
they		415.5	0.5
go,		416.0	0.5
"Peeves?"""		416.5	0.5
Filch		417.0	0.5
was		417.5	0.5
saying.		418.0	0.5
"""Quick,"		418.5	0.5
tell		419.0	0.5
"me."""		419.5	0.5
"""Say"		420.0	0.5
"'please.'"""		420.5	0.5
+		421.0	0.5
"""Don't"		421.5	0.5
mess		422.0	0.5
with		422.5	0.5
me,		423.0	0.5
Peeves,		423.5	0.5
now		424.0	0.5
where	italic	424.5	0.5
did	italic	425.0	0.5
they	italic	425.5	0.5
"go?"""	italic	426.0	0.5
"""Shan't"		426.5	0.5
say		427.0	0.5
nothing		427.5	0.5
if		428.0	0.5
you		428.5	0.5
don't		429.0	0.5
say		429.5	0.5
"please,"""		430.0	0.5
said		430.5	0.5
Peeves		431.0	0.5
in		431.5	0.5
his		432.0	0.5
annoying		432.5	0.5
singsong		433.0	0.5
voice.		433.5	0.5
"""All"		434.0	0.5
right		434.5	0.5
--		435.0	0.5
"please."""	italic	435.5	0.5
+		436.0	0.5
"""NOTHING!"		436.5	0.5
Ha		437.0	0.5
haaa!		437.5	0.5
Told		438.0	0.5
you		438.5	0.5
I		439.0	0.5
wouldn't		439.5	0.5
say		440.0	0.5
nothing		440.5	0.5
if		441.0	0.5
you		441.5	0.5
didn't		442.0	0.5
say		442.5	0.5
please!		443.0	0.5
Ha		443.5	0.5
ha!		444.0	0.5
"Haaaaaa!"""		444.5	0.5
And		445.0	0.5
they		445.5	0.5
heard		446.0	0.5
the		446.5	0.5
sound		447.0	0.5
of		447.5	0.5
Peeves		448.0	0.5
whooshing		448.5	0.5
away		449.0	0.5
and		449.5	0.5
Filch		450.0	0.5
cursing		450.5	0.5
in		451.0	0.5
rage.		451.5	0.5
+		452.0	0.5
"""He"		452.5	0.5
thinks		453.0	0.5
this		453.5	0.5
door		454.0	0.5
is		454.5	0.5
"locked,"""		455.0	0.5
Harry		455.5	0.5
whispered.		456.0	0.5
"""I"		456.5	0.5
think		457.0	0.5
we'll		457.5	0.5
be		458.0	0.5
okay		458.5	0.5
--		459.0	0.5
get		459.5	0.5
off,	italic	460.0	0.5
"Neville!"""		460.5	0.5
For		461.0	0.5
Neville		461.5	0.5
had		462.0	0.5
been		462.5	0.5
tugging		463.0	0.5
on		463.5	0.5
the		464.0	0.5
sleeve		464.5	0.5
of		465.0	0.5
Harry's		465.5	0.5
bathrobe		466.0	0.5
for		466.5	0.5
the		467.0	0.5
last		467.5	0.5
minute.		468.0	0.5
"""What?"""	italic	468.5	0.5
+		469.0	0.5
Harry		469.5	0.5
turned		470.0	0.5
around		470.5	0.5
--		471.0	0.5
and		471.5	0.5
saw,		472.0	0.5
quite		472.5	0.5
clearly,		473.0	0.5
what.		473.5	0.5
For		474.0	0.5
a		474.5	0.5
moment,		475.0	0.5
he		475.5	0.5
was		476.0	0.5
sure		476.5	0.5
he'd		477.0	0.5
walked		477.5	0.5
into		478.0	0.5
a		478.5	0.5
nightmare		479.0	0.5
--		479.5	0.5
this		480.0	0.5
was		480.5	0.5
too		481.0	0.5
much,		481.5	0.5
on		482.0	0.5
top		482.5	0.5
of		483.0	0.5
everything		483.5	0.5
that		484.0	0.5
had		484.5	0.5
happened		485.0	0.5
so		485.5	0.5
far.		486.0	0.5
+		486.5	0.5
They		487.0	0.5
weren't		487.5	0.5
in		488.0	0.5
a		488.5	0.5
room,		489.0	0.5
as		489.5	0.5
he		490.0	0.5
had		490.5	0.5
supposed.		491.0	0.5
They		491.5	0.5
were		492.0	0.5
in		492.5	0.5
a		493.0	0.5
corridor.		493.5	0.5
The		494.0	0.5
forbidden		494.5	0.5
corridor		495.0	0.5
on		495.5	0.5
the		496.0	0.5
third		496.5	0.5
floor.		497.0	0.5
And		497.5	0.5
now		498.0	0.5
they		498.5	0.5
knew		499.0	0.5
why		499.5	0.5
it		500.0	0.5
was		500.5	0.5
forbidden.		501.0	0.5
+		501.5	0.5
They		502.0	0.5
were		502.5	0.5
looking		503.0	0.5
straight		503.5	0.5
into		504.0	0.5
the		504.5	0.5
eyes		505.0	0.5
of		505.5	0.5
a		506.0	0.5
monstrous		506.5	0.5
dog,		507.0	0.5
a		507.5	0.5
dog		508.0	0.5
that		508.5	0.5
filled		509.0	0.5
the		509.5	0.5
whole		510.0	0.5
space		510.5	0.5
between		511.0	0.5
ceiling		511.5	0.5
and		512.0	0.5
floor.		512.5	0.5
It		513.0	0.5
had		513.5	0.5
three		514.0	0.5
heads.		514.5	0.5
Three		515.0	0.5
pairs		515.5	0.5
of		516.0	0.5
rolling,		516.5	0.5
mad		517.0	0.5
eyes;		517.5	0.5
three		518.0	0.5
noses,		518.5	0.5
twitching		519.0	0.5
and		519.5	0.5
quivering		520.0	0.5
in		520.5	0.5
their		521.0	0.5
direction;		521.5	0.5
three		522.0	0.5
drooling		522.5	0.5
mouths,		523.0	0.5
saliva		523.5	0.5
hanging		524.0	0.5
in		524.5	0.5
slippery		525.0	0.5
ropes		525.5	0.5
from		526.0	0.5
yellowish		526.5	0.5
fangs.		527.0	0.5
+		527.5	0.5
It		528.0	0.5
was		528.5	0.5
standing		529.0	0.5
quite		529.5	0.5
still,		530.0	0.5
all		530.5	0.5
six		531.0	0.5
eyes		531.5	0.5
staring		532.0	0.5
at		532.5	0.5
them,		533.0	0.5
and		533.5	0.5
Harry		534.0	0.5
knew		534.5	0.5
that		535.0	0.5
the		535.5	0.5
only		536.0	0.5
reason		536.5	0.5
they		537.0	0.5
weren't		537.5	0.5
already		538.0	0.5
dead		538.5	0.5
was		539.0	0.5
that		539.5	0.5
their		540.0	0.5
sudden		540.5	0.5
appearance		541.0	0.5
had		541.5	0.5
taken		542.0	0.5
it		542.5	0.5
by		543.0	0.5
surprise,		543.5	0.5
but		544.0	0.5
it		544.5	0.5
was		545.0	0.5
quickly		545.5	0.5
getting		546.0	0.5
over		546.5	0.5
that,		547.0	0.5
there		547.5	0.5
was		548.0	0.5
no		548.5	0.5
mistaking		549.0	0.5
what		549.5	0.5
those		550.0	0.5
thunderous		550.5	0.5
growls		551.0	0.5
meant.		551.5	0.5
+		552.0	0.5
Harry		552.5	0.5
groped		553.0	0.5
for		553.5	0.5
the		554.0	0.5
doorknob		554.5	0.5
--		555.0	0.5
between		555.5	0.5
Filch		556.0	0.5
and		556.5	0.5
death,		557.0	0.5
he'd		557.5	0.5
take		558.0	0.5
Filch.		558.5	0.5
+		559.0	0.5
They		559.5	0.5
fell		560.0	0.5
backward		560.5	0.5
--		561.0	0.5
Harry		561.5	0.5
slammed		562.0	0.5
the		562.5	0.5
door		563.0	0.5
shut,		563.5	0.5
and		564.0	0.5
they		564.5	0.5
ran,		565.0	0.5
they		565.5	0.5
almost		566.0	0.5
flew,		566.5	0.5
back		567.0	0.5
down		567.5	0.5
the		568.0	0.5
corridor.		568.5	0.5
Filch		569.0	0.5
must		569.5	0.5
have		570.0	0.5
hurried		570.5	0.5
off		571.0	0.5
to		571.5	0.5
look		572.0	0.5
for		572.5	0.5
them		573.0	0.5
somewhere		573.5	0.5
else,		574.0	0.5
because		574.5	0.5
they		575.0	0.5
didn't		575.5	0.5
see		576.0	0.5
him		576.5	0.5
anywhere,		577.0	0.5
but		577.5	0.5
they		578.0	0.5
hardly		578.5	0.5
cared		579.0	0.5
--		579.5	0.5
all		580.0	0.5
they		580.5	0.5
wanted		581.0	0.5
to		581.5	0.5
do		582.0	0.5
was		582.5	0.5
put		583.0	0.5
as		583.5	0.5
much		584.0	0.5
space		584.5	0.5
as		585.0	0.5
possible		585.5	0.5
between		586.0	0.5
them		586.5	0.5
and		587.0	0.5
that		587.5	0.5
monster.		588.0	0.5
They		588.5	0.5
didn't		589.0	0.5
stop		589.5	0.5
running		590.0	0.5
until		590.5	0.5
they		591.0	0.5
reached		591.5	0.5
the		592.0	0.5
portrait		592.5	0.5
of		593.0	0.5
the		593.5	0.5
Fat		594.0	0.5
Lady		594.5	0.5
on		595.0	0.5
the		595.5	0.5
seventh		596.0	0.5
floor.		596.5	0.5
+		597.0	0.5
"""Where"		597.5	0.5
on		598.0	0.5
earth		598.5	0.5
have		599.0	0.5
you		599.5	0.5
all		600.0	0.5
"been?"""		600.5	0.5
she		601.0	0.5
asked,		601.5	0.5
looking		602.0	0.5
at		602.5	0.5
their		603.0	0.5
bathrobes		603.5	0.5
hanging		604.0	0.5
off		604.5	0.5
their		605.0	0.5
shoulders		605.5	0.5
and		606.0	0.5
their		606.5	0.5
flushed,		607.0	0.5
sweaty		607.5	0.5
faces.		608.0	0.5
+		608.5	0.5
"""Never"		609.0	0.5
mind		609.5	0.5
that		610.0	0.5
--		610.5	0.5
pig		611.0	0.5
snout,		611.5	0.5
pig		612.0	0.5
"snout,"""		612.5	0.5
panted		613.0	0.5
Harry,		613.5	0.5
and		614.0	0.5
the		614.5	0.5
portrait		615.0	0.5
swung		615.5	0.5
forward.		616.0	0.5
They		616.5	0.5
scrambled		617.0	0.5
into		617.5	0.5
the		618.0	0.5
common		618.5	0.5
room		619.0	0.5
and		619.5	0.5
collapsed,		620.0	0.5
trembling,		620.5	0.5
into		621.0	0.5
armchairs.		621.5	0.5
+		622.0	0.5
It		622.5	0.5
was		623.0	0.5
a		623.5	0.5
while		624.0	0.5
before		624.5	0.5
any		625.0	0.5
of		625.5	0.5
them		626.0	0.5
said		626.5	0.5
anything.		627.0	0.5
Neville,		627.5	0.5
indeed,		628.0	0.5
looked		628.5	0.5
as		629.0	0.5
if		629.5	0.5
he'd		630.0	0.5
never		630.5	0.5
speak		631.0	0.5
again.		631.5	0.5
+		632.0	0.5
"""What"		632.5	0.5
do		633.0	0.5
they		633.5	0.5
think		634.0	0.5
they're		634.5	0.5
doing,		635.0	0.5
keeping		635.5	0.5
a		636.0	0.5
thing		636.5	0.5
like		637.0	0.5
that		637.5	0.5
locked		638.0	0.5
up		638.5	0.5
